"","Code","idTree","Name","Genus","Species","Family","ptlp_Bartlett2012","ptlp_Marechaux2016","Name_Site","Habitat","Type","gmin","DateField","Plot","SubPlot","FieldNbr","midribVLA","SecondaryVLA","TertiaryVLA","MajVLA","%N","%C","%S","P (g/kg)","Fe (g/kg)","Mn (g/kg)","Mg (g/kg)","Al (g/kg)","Ca (g/kg)","Na (g/kg)","K (g/kg)","Cr (mg/kg)","Cu (mg/kg)","Ni (mg/kg)","Pb (mg/kg)","Rb (mg/kg)","Sr (mg/kg)","Zn (mg/kg)","LSWC","SD","fvfm"
"527","K566",NA,"Virola_surinamensis","Virola","surinamensis","Myristicaceae",-1.63772,-1.63179,"Kaw","BF","BF",3.50666624423687,"10/11/2021","Crique Gabrielle","H","74",0.373875572,2.367822851,9.2264192305,11.96811765,1.49,49.98,0.127,0.937895490981964,0.116168637274549,0.796593186372746,3.50450901803607,0.0853206412825652,7.19549048096192,0.0381776052104209,9.15729058116233,2.82795340681363,13.1819639278557,1.65926937207749,0,46.2550100200401,64.2035320641283,18.812625250501,207.0487,NA,0.812
"528","K567",NA,"Virola_surinamensis","Virola","surinamensis","Myristicaceae",-1.67724,-1.6697425,"Kaw","BF","BF",1.67892924192023,"10/11/2021","Crique Gabrielle","H","73",0.3501257365,2.228238053,7.284491308,9.8628550975,1.48,54.49,0.246,0.779350673989016,0.449262406390414,0.143709435846231,2.19520718921618,0.459011482775836,10.7849221168248,0.0980791313030454,6.08484872690963,4.26666666666667,16.1513729405891,5.74645115659844,0,15.1972041937094,98.8268846729905,21.5077383924114,161.8872,NA,0.780666666666667
"529","K570",NA,"Laetia_procera","Laetia","procera","Salicaceae",-2.02044,-1.99933,"Kaw","BF","BF",5.65934905842,"10/11/2021","Crique Gabrielle","H","76",0.1645139635,1.1486418105,3.832297983,5.1454537575,1.07,45.09,0.091,0.6740197,0.1426863,0.07015,0.00688,0.10755,6.9860995,1.90527625,5.018976,1.25597525,3.5106,0.680725833333333,0,8.265,30.620125,9.4525,165.621,1054.42176870748,0.788
"530","K572",NA,"Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.72924,-1.71968,"Kaw","TF","Generalist",1.54598539507559,"10/12/2021","Tresor","H","14",0.6587752545,1.8964961445,9.7392128835,12.294484285,2.88,54.61,0.118,0.777353669495756,0.0949688467299051,0.16809785322017,0.252720918622067,0.107838242636046,4.20678931602596,0.252647279081378,5.92508836744883,2.9814003994009,11.8852720918622,0.89533283408221,0,12.7209186220669,19.5557913130305,12.1318022965552,126.2172,514.455782312925,0.794
"531","K573",NA,"Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.34652,-1.35214,"Kaw","TF","Generalist",4.02904267131007,"10/12/2021","Tresor","H","18",0.561183542,2.220119021,7.6326300385,10.4139326005,2.61,53.53,0.183,0.746400099850225,0.0503357963055417,0.0230753869196206,2.45531702446331,0.0749375936095856,2.50134747878183,1.74765476784823,2.5803554667998,1.97686245631553,18.1758362456316,1.4528765185555,0,7.2591113330005,24.8952820768847,8.31003494757863,216.5836,242.34693877551,0.808
"532","K574",NA,"Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.75836,-1.747645,"Kaw","TF","Generalist",2.15449370375795,"10/12/2021","Tresor","H","13",0.4910443635,1.7030374685,11.248085165,13.442167,2.86,51.77,0.121,0.740409086370444,0.0896767848227658,0.12591113330005,0.00755366949575637,0.080828756864703,3.19580579131303,0.180455566650025,7.2630813779331,2.95446080878682,10.7844233649526,1.31297137626893,0,17.0943584623065,18.1728657014478,10.4543185222167,145.2532,569.727891156463,0.844
"533","K575",NA,"Tachigali_melinonii","Tachigali","melinonii","Fabaceae",-1.61276,-1.60782,"Kaw","TF","Generalist",2.14236005970179,"10/12/2021","Tresor","H","17",0.442564805,1.855624915,6.0935479895,8.39173771,2.9,52.64,0.117,0.7980197,0.0685863,0.4606,4.2715,0.0708,4.1778495,0.09862625,6.458976,1.20902025,12.0206,0.924850833333333,0,15.2,19.677625,15.04,118.1284,446.428571428571,0.841
"534","K576",NA,"Protium_stevensonii","Protium","stevensonii","Burseraceae",-2.10572,-2.0812275,"Kaw","TF","Generalist",3.99156296283164,"10/12/2021","Tresor","H","16",0.3728911395,1.813752953,1.976804259,4.1634483515,1.38,47.19,0.108,0.595114814814815,0.134896196196196,0.288988988988989,3.73373373373373,0.146196196196196,3.17702652652653,0.282809059059059,4.24021621621622,5.9502002002002,5.28088088088088,2.36552135468802,0,5.56056056056056,32.1047297297297,6.62662662662663,91.9549,684.52380952381,0.813
"535","K577",NA,"Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.34236,-1.348145,"Kaw","TF","Generalist",1.44712150232545,"10/12/2021","Tresor","H","9",0.491170067,1.7492882745,8.0350881275,10.275546469,2.06,53.59,0.207,0.8410197,0.0498363,0.023835,4.0385,0.0696,3.4280995,1.31577625,5.061476,1.92546525,13.2806,1.58396083333333,0,12.7,37.197625,16.1,209.9057,480.442176870748,0.81
"536","K578",NA,"Iryanthera_sagotiana","Iryanthera","sagotiana","Myristicaceae",-1.29452,-1.3022025,"Kaw","TF","TF",0.699581247569486,"10/12/2021","Tresor","H","10",NA,NA,NA,NA,1.67,49.31,0.166,0.74025995995996,0.0499862862862863,0.140765765765766,1.40740740740741,0.0433783783783784,4.94104054054054,0.769545795795796,4.56228828828829,0.68798973973974,11.1967967967968,3.41191775108442,0,10.1301301301301,41.1437687687688,16.9269269269269,149.2461,199.829931972789,0.819
"537","K579",NA,"Licania_membranacea","Licania","membranacea","Chrysobalanaceae",-1.65436,-1.64777,"Kaw","TF","TF",2.70490480725627,"10/12/2021","Tresor","H","6",0.2267891645,1.0746832465,3.1207171105,4.4221895215,1.79,51.95,0.213,0.5700197,0.1475113,0.38025,2.6795,0.146875,7.1160995,1.06277625,8.838976,1.69999775,6.8756,3.27055083333333,0,18.51,79.925125,5.205,145.2774,NA,0.811
"538","K580",NA,"Poraqueiba_guianensis","Poraqueiba","guianensis","Metteniusaceae",-1.89772,-1.8814775,"Kaw","TF","TF",1.79368255631904,"10/12/2021","Tresor","H","Pgx1",0.297917396,1.3011169085,3.432729166,5.0317634705,1.27,52.29,0.195,0.478163373253493,0.154552195608782,0.0178792415169661,1.26097804391218,0.252694610778443,9.18273403193613,0.611553143712575,4.11250099800399,0.597212325349301,3.95269461077844,0.718947937458417,0,9.00698602794411,86.1528193612775,6.96107784431138,162.5083,425.170068027211,0.828
"540","K582","228348","Iryanthera_sagotiana","Iryanthera","sagotiana","Myristicaceae",-1.51084,-1.5099425,"Kaw","TF","TF",0.740329855684182,"10/13/2021","Tresor","1","142",0.2962101295,1.847093,7.6042808515,9.747583983,1.68,53.02,0.157,0.700870135067534,0.0577651825912956,0.155627813906953,2.22211105552776,0.0581290645322661,6.5993991995998,0.741146823411706,6.86740970485243,0.646352426213106,9.52036018009005,6.74034100383525,0,17.1485742871436,54.5774137068534,18.6043021510755,167.1191,178.571428571429,0.818
"541","K583","228463","Poraqueiba_guianensis","Poraqueiba","guianensis","Metteniusaceae",-1.57948,-1.57586,"Kaw","TF","TF",2.49049157551391,"10/13/2021","Tresor","1","259",0.191627954,1.047807159,2.5443200145,3.783755128,1.48,52.79,0.162,1.0275748496994,0.0403169338677355,0.00917835671342685,3.25751503006012,0.0536573146292585,2.65165280561122,0.528332915831664,7.39877354709419,1.49814904809619,7.43046092184369,0.477986806947228,0,31.2875751503006,25.5687625250501,7.76553106212425,NA,310.374149659864,0.8
"542","K584","228208","Gustavia_hexapetala","Gustavia","hexapetala","Lecythidaceae",-1.91644,-1.899455,"Kaw","TF","TF",0.970106546230864,"10/13/2021","Tresor","1","1",0.197588573,0.8970115365,2.01452571,3.109125819,3.11,46.98,0.444,0.854446923461731,0.133628114057028,0.0262831415707854,0.00224612306153076,0.130715357678839,16.0191090545273,0.326589544772386,10.1390455227614,2.69007753876938,7.15417708854427,1.66515341003835,0,29.6348174087044,548.749499749875,17.903951975988,265.7003,259.353741496599,0.785
"543","K585","228431","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.91852,-1.9014525,"Kaw","TF","Generalist",1.37686006116726,"10/13/2021","Tresor","1","227",0.385252277,1.6069077615,4.8674376935,6.8595977315,2.11,51.67,0.475,0.681041261892839,0.124498047070606,0.239734601902854,3.61141712568853,0.129494241362043,5.61952879318978,1.18805833750626,5.70753730595894,1.05130470706059,6.95603405107662,1.21295025872142,0,15.1377065598398,87.9570605908864,8.94091136705058,130.5633,646.258503401361,0.833
"544","K586","228391","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.6606,-1.6537625,"Kaw","TF","Generalist",0.706481245146004,"10/13/2021","Tresor","1","185",0.2196588645,1.253828425,4.587515406,6.0610026955,1.95,51.33,0.303,0.700618463073852,0.111338622754491,0.260778443113772,3.1561876247505,0.119660678642715,3.89131686626746,0.0992277944111776,5.64269061876247,1.83198128742515,11.9691616766467,1.19932218895542,0,17.315369261477,158.508108782435,12.5798403193613,164.9186,331.632653061225,0.791
"545","K587","228447","Bocoa_prouacensis","Bocoa","prouacensis","Fabaceae",-1.55036,-1.547895,"Kaw","TF","Generalist",2.70538314679102,"10/13/2021","Tresor","1","243",0.187920623,1.1222547305,4.2448780765,5.55505343,2.59,54.78,0.173,0.64672624750499,0.134791716566866,0.0877744510978044,4.66916167664671,0.142165668662675,2.89006936127744,0.422531187624751,4.75297005988024,1.09331861277445,2.5310379241517,2.32216650033267,0,9.85528942115768,25.3045159680639,4.44760479041916,135.4159,144.557823129252,0.788
"546","K588","228227","Gustavia_hexapetala","Gustavia","hexapetala","Lecythidaceae",-1.58572,-1.5818525,"Kaw","TF","TF",0.843546229886045,"10/13/2021","Tresor","1","20",0.2132226255,1.04463574,2.5881749395,3.8460333055,2.26,49.96,0.445,1.40212288432649,0.0580233350025038,0.0119679519278918,1.4822233350025,0.036935403104657,6.34061041562344,0.0645731096644968,13.3690295443165,1.95414146219329,12.2464697045568,1.4568561175096,0,49.7020530796194,142.288557836755,16.8652979469204,207.4545,331.632653061225,0.804
"547","K589","228279","Gustavia_hexapetala","Gustavia","hexapetala","Lecythidaceae",-1.91852,-1.9014525,"Kaw","TF","TF",3.636506,"10/13/2021","Tresor","1","73",0.370048604,1.6002380965,3.188456623,5.158743323,2.99,46.65,0.414,0.7840197,0.1967113,0.02228,4.2395,0.1822,14.5910995,0.59577625,12.648976,1.41125525,4.0556,0.982915833333333,0,29.3125,315.425125,14.575,240.911,361.394557823129,0.748
"548","K590","228529","Gustavia_hexapetala","Gustavia","hexapetala","Lecythidaceae",-1.67516,-1.667745,"Kaw","TF","TF",2.656887,"10/13/2021","Tresor","1","325",0.219859239,0.9295967055,2.2548365395,3.4042924835,2.51,49.91,0.273,0.7925197,0.1039613,0.02219,7.5,0.1013,14.4160995,0.14682625,11.153976,1.76745775,11.1906,1.17468583333333,0,27.6425,596.475125,17.6,248.0952,335.884353741497,0.825
"549","K591","228580","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.4838,-1.483975,"Kaw","TF","Generalist",1.184919,"10/13/2021","Tresor","1","377",0.299439797,2.026804398,5.1413038455,7.4675480395,1.94,51.06,0.378,0.7100197,0.1436113,0.4273,1.625,0.1498,6.0010995,0.14757625,7.513976,1.13655275,13.0281,0.827165833333334,0,24.66,223.775125,13.625,155.9266,616.496598639456,0.841
"550","K592","228337","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.45052,-1.452015,"Kaw","TF","Generalist",1.180547,"10/13/2021","Tresor","1","131",0.2191367025,1.1864280765,3.894820191,5.300384971,1.87,50.64,0.249,0.806905888223553,0.0578206586826347,0.0932135728542914,1.54940119760479,0.044935129740519,2.32370209580838,0.0834593313373254,6.74548502994012,1.27665693612774,13.3089820359281,0.622156520292748,0,22.1157684630739,60.2546157684631,13.7824351297405,145.7574,522.959183673469,0.828
"551","K593","228578","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.5358,-1.5339125,"Kaw","TF","Generalist",0.8977464,"10/13/2021","Tresor","1","375",0.199341147,1.1605746135,3.6512310765,5.0111468375,1.97,51.17,0.214,1.05238872817955,0.0622556608478803,0.1314463840399,2.27730673316708,0.0451271820448878,1.90982493765586,0.0417069825436409,8.07379152119701,2.68577057356608,8.24,1.38042975893599,0,29.6134663341646,86.907855361596,14.214463840399,163.7883,671.768707482993,0.841
"552","K594","228374","Virola_michelii","Virola","michelii","Myristicaceae",-1.64396,-1.6377825,"Kaw","TF","Generalist",5.6987,"10/13/2021","Tresor","1","168",0.206467626,1.351407157,3.675539006,5.233413789,2.29,53.47,0.385,0.859449424712356,0.0724225112556278,0.240570285142571,3.30065032516258,0.0453126563281641,4.91480690345173,0.486469484742371,7.73284242121061,1.44895972986493,13.3847923961981,3.40291228947807,0,23.0090045022511,31.4183341670835,18.104052026013,212.5555,NA,0.773
"553","K595","228344","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.54828,-1.5458975,"Kaw","TF","Generalist",0.7021946,"10/13/2021","Tresor","1","138",0.174792725,1.082114253,2.419396896,3.676303873,1.67,50.93,0.193,0.727883641820911,0.0893059529764883,0.122686343171586,0.00218609304652326,0.0954977488744372,2.8050020010005,0.0469747373686843,6.60227713856929,1.33410230115058,9.71545772886443,0.753712689678172,0,18.5492746373187,99.7249874937469,15.0825412706353,141.4071,484.69387755102,0.795
"554","K596","228576","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.57948,-1.57586,"Kaw","TF","Generalist",1.038201,"10/13/2021","Tresor","1","373",0.194919744,1.0878617,3.235770698,4.518552142,1.86,52.01,0.229,0.839278617926891,0.0386542814221332,0.282373560340511,1.88632949424136,0.00920881321982974,5.49434101151728,0.0331459689534301,5.27689133700551,1.02974737105659,8.64606910365549,0.704943248205642,0,18.2123184777166,307.085753630446,15.2528793189785,137.8112,607.993197278912,0.782
"555","K597","228575","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.62524,-1.619805,"Kaw","TF","Generalist",0.8620276,"10/13/2021","Tresor","1","372",0.286112226,1.3064005685,4.6053421275,6.197854922,2.08,51.78,0.458,0.664687356321839,0.103734432783608,0.478260869565217,1.3248375812094,0.120089955022489,7.12253823088456,1.53076086956522,4.66539330334833,1.09455297351324,6.93713143428286,1.01200982841912,0,13.328335832084,227.011619190405,12.3188405797101,122.896,671.768707482993,0.825
"556","K598","228574","Eschweilera_coriacea","Eschweilera","coriacea","Lecythidaceae",-1.51708,-1.515935,"Kaw","TF","Generalist",1.515837,"10/13/2021","Tresor","1","371",0.1438304195,0.7671159165,2.9355250475,3.846471384,1.78,50.75,0.203,0.996015715715716,0.0973336336336336,0.100875875875876,2.7977977977978,0.12032032032032,3.46406356356356,0.107083333333333,7.81178778778779,0.960878628628629,12.2128128128128,0.8290999332666,0,26.6066066066066,90.2153403403404,16.2062062062062,160.5203,531.462585034014,0.817
"557","K600","228495","Virola_michelii","Virola","michelii","Myristicaceae",-1.6398,-1.6337875,"Kaw","TF","Generalist",7.672562,"10/13/2021","Tresor","1","291",0.1713064145,1.1533116225,1.6782082875,3.0028263245,2.61,58.46,0.382,1.01731065646485,0.0489167775559991,0.41174661787536,4.73823519627412,0.0222280439121757,7.73125,0.426972721224218,8.92663173652695,0.771012863162564,15.2097305389222,2.01730164670659,0,46.7964071856288,28.5418163672655,25.6487025948104,209.3714,NA,0.778
"558","K601",NA,"Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.26748,-1.276235,"Kaw","BF","Generalist",6.916996,"10/14/2021","Malou","H","95",0.159496801,1.065341017,2.7439693615,3.96880718,1.28,51.83,0.187,0.486581859637415,0.230995606717829,0.0374976087198309,3.3830947614281,0.215558058058058,9.15586836836837,0.330857524190858,2.44292792792793,1.69980719608497,5.9511011011011,2.05622247247247,0,0,19.9238238238238,7.69019019019019,134.6643,122.236394557823,0.847
"559","K602",NA,"Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.38812,-1.39209,"Kaw","BF","Generalist",3.164967,"10/14/2021","Malou","H","90",0.1617403165,1.11031683,2.9612202815,4.2332774285,1.27,46.65,0.233,0.476883719637597,0.251715468845534,0.0180241231726975,3.33287810571953,0.176005502751376,6.83513006503252,1.06721027180257,3.22259629814907,2.22450213995887,10.7155077538769,1.49471860930465,0,3.14357178589295,15.0014007003502,10.5577788894447,157.0769,127.551020408163,0.807
"560","K603",NA,"Protium_opacum subsp. rabelianum","Protium","opacum subsp. rabelianum","Burseraceae",-1.82908,-1.81556,"Kaw","BF","BF",2.775562,"10/14/2021","Malou","H","94",0.211220581,1.17233695,2.7590206175,4.1425781485,1.68,45.51,0.153,0.704436404967842,0.275264082945221,0.0262625859392326,2.36947272122422,0.199194111776447,13.170371756487,0.471084497671324,5.18910678642715,2.57467753382125,4.99515968063872,1.53055513972056,0,2.88922155688623,9.54231536926148,9.32884231536926,164.8687,646.258503401361,0.833
"561","K604",NA,"Hymenopus_heteromorphus","Hymenopus","heteromorphus","Chrysobalanaceae",-1.39228,-1.396085,"Kaw","BF","Generalist",3.923482,"10/14/2021","Malou","H","92",0.212704309,1.37584144,2.0657703605,3.6543161095,1.01,48.32,0.132,0.443038316093872,0.0841988099210322,0.0137038149260371,2.37308475141809,0.0609284284284284,2.96868118118118,1.1227994661328,3.58732232232232,2.68187626515404,6.33148148148148,2.81620245245245,0,3.13963963963964,5.36676676676677,5.44044044044044,155.7381,136.054421768707,0.815
"562","K605",NA,"Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.88108,-1.8654975,"Kaw","BF","BF",2.668221,"10/14/2021","Malou","H","91",0.374040719,2.976858231,4.1625104375,7.5134093875,1.45,55.06,0.379,0.620913906917402,0.0454938703056526,0.0118872801908249,3.03166417041105,0.0405516724912631,9.66721168247629,0.816451988683641,17.6130654018972,1.18979020358351,5.74153769345981,1.068463554668,0,23.7294058911633,3.00589116325512,33.2401397903145,247.0509,289.115646258503,0.904
"563","K606",NA,"Protium_opacum subsp. rabelianum","Protium","opacum subsp. rabelianum","Burseraceae",-1.88524,-1.8694925,"Kaw","BF","BF",7.778061,"10/14/2021","Malou","H","58",0.2599033045,1.7065889695,2.304060707,4.270552981,1.16,47.14,0.227,0.535541964830532,0.2201094469407,0.023984134908748,2.11004659677151,0.172808287568647,11.2148901647529,0.318698618738559,6.18021467798303,3.01437033338881,2.85436844732901,8.16738517224164,0,5.4618072890664,17.7797304043934,5.37943085371942,133.5406,646.258503401361,0.817
"564","K607",NA,"Carapa_guianensis","Carapa","guianensis","Meliaceae",-1.68348,-1.675735,"Kaw","BF","BF",2.521727,"10/14/2021","Malou","H","61",0.178146803,0.924970546,2.274601782,3.3777191315,1.48,49.2,0.259,0.911935990338164,0.171411352657005,0.0223265700483092,1.41939855072464,0.288554347826087,6.49875,0.753159420289855,11.5760217391304,2.0463038647343,20.1745652173913,0.948592391304348,0,7.9,12.5104347826087,23.9239130434783,187.2017,1037.41496598639,0.9
"565","K609",NA,"Carapa_guianensis","Carapa","guianensis","Meliaceae",-1.8062,-1.7935875,"Kaw","BF","BF",2.49454,"10/14/2021","Malou","H","60",0.226488935,1.5237972775,3.4791265475,5.2294127595,1.17,49.89,0.204,0.724345277777778,0.0818146111111111,0.0143851111111111,1.80971166666667,0.0301475,5.3867125,0.718176666666667,7.764485,10.2729602222222,6.74515,4.46780625,0,6.505,11.1539,13.83,146.9474,948.12925170068,0.83
"566","K610",NA,"Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.84572,-1.83154,"Kaw","BF","BF",2.984467,"10/14/2021","Malou","H","64",0.328580128,4.707342773,3.5605025315,8.5964254325,1.51,54.85,0.588,0.477706424565495,0.194692264978622,0.0799301460380921,1.94224054639347,0.116559220389805,13.5499375312344,0.964694319506913,10.6391654172914,2.18204636570604,4.18805597201399,0.637557471264368,0,11.9290354822589,6.63308345827087,18.2608695652174,216.7855,276.360544217687,0.758
"567","K611",NA,"Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-2.04748,-2.0252975,"Kaw","BF","BF",2.336709,"10/14/2021","Malou","H","Sgx1",0.344025146,3.2638834485,5.5918356045,9.199744198,1.59,48.03,0.229,0.466013251275227,0.136316977156798,0.0436278554003105,1.50919328010645,0.0788597804391218,13.5546032934132,1.04159347970725,8.76695109780439,1.33789909070747,3.27859281437126,0,0,7.33532934131737,4.25938123752495,15.7684630738523,192.3749,250.850340136054,0.806
"568","K612",NA,"Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.75212,-1.7416525,"Kaw","BF","BF",4.305495,"10/14/2021","Malou","H","Sgx2",0.416102756,4.9122376755,6.643413856,11.97175429,1.2,48.74,0.451,0.474545277777778,0.181939611111111,0.0519201111111111,2.00421166666667,0.0841675,13.8217125,1.84017666666667,10.874485,3.29565438888889,3.13965,0.39810625,0,16.665,6.2114,11.52,207.7337,250.850340136054,0.739
"569","K613",NA,"Symphonia_globulifera","Symphonia","globulifera","Clusiaceae",-1.74588,-1.73566,"Kaw","BF","BF",1.778309,"10/14/2021","Malou","H","Sgx3",0.331679329,3.217460732,7.7765545835,11.325694645,1.34,48.32,0.548,0.445105067642493,0.0815515080949213,0.0402995120869372,2.73025116433799,0.0503667664670659,16.7382360279441,0.757162341982701,10.0094660678643,3.16636416056775,4.21671656686627,0,0,15.2944111776447,24.512375249501,26.0179640718563,184.5737,284.863945578231,0.854
"570","K614",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.47548,-1.475985,"Kaw","BF","BF",0.9784038,"10/18/2021","Waiki Village","H","99",0.3076959725,1.388304868,4.4466728565,6.1426736975,2.64,46.37,0.183,1.15142098827191,0.0649971096659441,0.0666034128175199,3.15729031182258,0.0616983491745873,4.99170835417709,0.0652592963148241,16.4226963481741,1.05413445611695,13.1892446223112,0.391356928464232,0,8.06903451725863,43.1654827413707,27.3486743371686,172.741,280.612244897959,0.795
"571","K615",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.67724,-1.6697425,"Kaw","BF","BF",1.088328,"10/18/2021","Waiki Village","H","101",0.387526427,1.902605225,3.362605373,5.652737025,2.81,51.21,0.177,1.3216669447225,0.0458229340451563,0.0336437548659771,2.39660827494161,0.0375600600600601,4.13209459459459,0.0187354020687354,15.1796646646647,1.42568807696585,16.862012012012,0.474555805805806,0,5.97097097097097,33.4123123123123,40.7857857857858,164.4737,365.646258503401,0.782
"572","K616",NA,"Carapa_guianensis","Carapa","guianensis","Meliaceae",-1.879,-1.8635,"Kaw","BF","BF",1.883909,"10/18/2021","Waiki Village","H","102",0.303958726,1.515134782,4.138602991,5.957696499,1.07,44.46,0.206,0.643879458589893,0.0372786930715039,0.00446441448937705,2.24783990680646,0.0295731402895657,4.04015227159261,1.23332667665169,8.65650024962556,0.761477672380318,9.49091362955567,0,0,3.05841238142786,46.5765351972042,15.7114328507239,146.7324,744.047619047619,0.797
"573","K617",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.56076,-1.5578825,"Kaw","BF","BF",2.778281,"10/18/2021","Waiki Village","H","100",0.513213225,2.006292709,4.3632023055,6.8827082395,2.9,52.6,0.207,1.22162365412365,0.117597014097014,0.0406594516594517,1.68752414252414,0.124842657342657,4.08238011988012,0.0316000666000666,16.1833016983017,1.23880608280608,16.9282217782218,0.25643981018981,0,6.46353646353646,29.1122877122877,26.3286713286713,157.4759,459.183673469388,0.805
"574","K618",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.39852,-1.4020775,"Kaw","BF","BF",2.214111,"10/18/2021","Waiki Village","H","103",0.629409379,2.646378222,5.3089031865,8.5846907875,3.02,51.84,0.176,1.12284527777778,0.0551896111111111,0.0319951111111111,3.02621166666667,0.0391375,3.4574625,0.0204366666666667,17.304485,1.08037988888889,7.53765,0,0,7.435,27.7389,22.375,220.4934,352.891156462585,0.693
"575","K619",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.39228,-1.396085,"Kaw","BF","BF",1.441913,"10/18/2021","Waiki Village","H","107",0.225165348,1.106897217,3.3587946035,4.690857169,2.86,48.72,0.219,1.23698979308815,0.46346940700061,0.136590225772452,3.0067016142453,0.577401397903145,7.84494508237644,0.0257430520885339,14.8122666000998,2.72562095745271,6.4854218671992,0.53448951572641,0,6.74987518721917,70.4057913130304,32.3614578132801,171.4602,352.891156462585,0.818
"576","K620",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.54204,-1.539905,"Kaw","BF","BF",1.937706,"10/18/2021","Waiki Village","H","105",0.3523562145,1.814243575,4.590170463,6.7567702525,3.02,50.83,0.181,1.84322146367301,0.236619909954977,0.032302929242399,2.12821976613307,0.286887610471903,2.22896959193883,0.0783200975487744,19.673477591737,2.53738594297149,6.34025346006337,0.892577757628814,0,10.0050025012506,18.4942471235618,28.584292146073,261.1486,335.884353741497,0.78
"577","K621",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.57532,-1.571865,"Kaw","BF","BF",2.577969,"10/18/2021","Waiki Village","H","108",0.3383465825,2.1271465335,5.085156609,7.550649725,3.11,47.71,0.146,1.09116310827876,0.246881278082876,0.380391190991291,3.15043001123315,0.237862373107006,4.10944094572427,0.12843828007988,12.0905050952982,1.72678956565152,10.6286403727742,1.99169892036945,0,9.46580129805292,21.8497254118822,19.2611083374938,148.5142,625,0.817
"578","K622",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.46924,-1.4699925,"Kaw","BF","BF",2.300424,"10/18/2021","Waiki Village","H","106",0.46715148,2.390548456,4.525931089,7.383631025,3.55,56.06,0.193,1.43429985294118,0.0932266,0.0529617777777778,2.62015565625,0.0984941666666667,3.86110510714286,0.0485659375,14.0586408529412,0.84339225,4.53708333333333,0.40487646875,0,6.86,31.43,28.03,206.9474,331.632653061225,0.799
"579","K623",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.28204,-1.2902175,"Kaw","BF","BF",3.052745,"10/18/2021","Waiki Village","H","109",0.6277596155,2.4721159805,5.1677250415,8.2676006375,2.4,48.96,0.157,1.47229985294118,0.1178016,0.0839117777777778,3.21565565625,0.119894166666667,4.19985510714286,0.0403309375,12.7136408529412,0.88871475,6.30208333333333,0.48960146875,0,5.42,36.3325,27.42,272.8324,442.176870748299,0.778
"580","K624",NA,"Pterocarpus_officinalis","Pterocarpus","officinalis","Fabaceae",-1.45052,-1.452015,"Kaw","BF","BF",0.9739989,"10/18/2021","Waiki Village","H","98",0.340755734,1.5622376485,5.103489975,7.006483357,2.56,48.19,0.18,1.28572839614888,0.0463064870259481,0.0476764249279219,2.53209147330339,0.0487466733200266,4.11487535643,0.0462334705588823,18.7261884759892,0.465533682634731,12.4272288755822,0.148147174401198,0,11.9560878243513,34.6956087824351,23.8423153692615,212.7871,408.163265306122,0.816
"581","K625",NA,"Jacaranda_copaia subsp. copaia","Jacaranda","copaia subsp. copaia","Bignoniaceae",-1.46092,-1.4620025,"Kaw","BF","Generalist",4.223842,"10/19/2021","Val","H","326",1.101024093,3.5724373105,4.2669336165,8.94039502,3.18,56.05,0.164,1.27561082587649,0.0703257855361596,0.0310042671100028,2.13431985660848,0.0583981712385702,1.95895771286071,0.0568887157107232,4.58991606278422,0.711578304239401,16.4584372402328,1.07820595386534,0,11.6807980049875,11.5037406483791,15.5910224438903,216.3763,429.421768707483,0.83
