Code,idTree,Genus,Species,Name,Forest,Habitat,Type,HabitatType,Gmin,FvFm,TLP,LA,SLA,LSWC,FW,SW,DW,Midrib VLA,2VLA,3VLA,MajVLA,MidribWidth,SecundaryWidth,TreeHeight,TreeDawkins,BranchHeight,BranchDawkins,CrownPosition,LT,CC,LDMC,Xutm,Yutm,Latitude,Longitude,DBH,TWI
609,,Carapa,guianensis,Carapa_guianensis,Kaw,BF,BF,BFBF,2.49454038,0.83,-1.7935875,55.96846543,45.31859549,1.469473684,3.0091,3.0498,1.235,0.226488935,1.523797277,3.479126547,5.229412759,0.113695163,0.03347879,25,5,20,5,Inf,,,,"355,612.20","521,592.14",,,,
610,,Symphonia,globulifera,Symphonia_globulifera,Kaw,BF,BF,BFBF,3.09971469,0.758,-1.83154,33.68499059,100.0742442,2.167855021,0.6459,1.0663,0.3366,0.328580128,4.707342773,3.560502532,8.596425432,0.05003165,0.01680369,35,5,30,5,Sup,,,,"355,632.96","521,599.17",,,,
611,,Symphonia,globulifera,Symphonia_globulifera,Kaw,BF,BF,BFBF,2.33670919,0.806,-2.0252975,34.58007449,59.25304059,1.923749143,1.6009,1.7063,0.5836,0.344025146,3.263883448,5.591835605,9.199744198,0.06199505,0.03117215,24,5,20,5,Inf,,,,"357,834.42","521,518.91",,,,
612,,Symphonia,globulifera,Symphonia_globulifera,Kaw,BF,BF,BFBF,4.30549492,0.739,-1.7416525,21.89954667,107.1930821,2.077337249,0.5512,0.6287,0.2043,0.416102756,4.912237675,6.643413856,11.97175429,0.058100119,0.01473994,27,5,20,5,Mid,,,,"357,835.42","521,518.91",,,,
613,,Symphonia,globulifera,Symphonia_globulifera,Kaw,BF,BF,BFBF,1.77830878,0.854,-1.73566,34.4044574,77.59237122,1.845737483,1.7076,1.2618,0.4434,0.331679329,3.217460732,7.776554583,11.32569464,0.05000625,0.01529794,23,5,21,4,Inf,,,,"357,836.42","521,518.91",,,,
614,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,0.97965281,0.795,-1.475985,40.1134795,151.6577675,1.727410208,0.6437,0.7214,0.2645,0.307695973,1.388304868,4.446672857,6.142673697,0.020267613,0.01371283,9,4,9,4,Sup,,,,"353,580.68","524,240.17",,,,
615,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,1.11691881,0.782,-1.6697425,19.36622891,87.86855222,1.644736842,0.6083,0.5829,0.2204,0.387526427,1.902605225,3.362605373,5.652737025,0.031056263,0.02424033,12,4,9,3,Mid,,,,"353,575.71","524,251.13",,,,
616,,Carapa,guianensis,Carapa_guianensis,Kaw,BF,BF,BFBF,2.94212843,0.797,-1.8635,50.34385093,58.43743579,1.467324434,2.013,2.1256,0.8615,0.303958726,1.515134782,4.138602991,5.957696499,0.111228981,0.03568224,20,5,20,4,Sup,,,,"353,576.24","524,242.06",,,,
617,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,2.54773452,0.805,-1.5578825,14.04636178,56.45643802,1.574758842,0.3214,0.6406,0.2488,0.513213225,2.006292709,4.363202305,6.882708239,0.0325882,0.01226106,13,5,13,4,Sup,,,,"353,578.36","524,248.36",,,,
618,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,2.18674609,0.693,-1.4020775,9.416675975,178.6845536,2.204933586,0.2388,0.1689,0.0527,0.629409379,2.646378222,5.308903187,8.584690787,0.028128913,0.01312704,18,5,18,4,Sup,,,,"353,571.70","524,243.73",,,,
619,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,1.44519225,0.818,-1.396085,57.82906655,159.9255159,1.71460177,0.993,0.9816,0.3616,0.225165348,1.106897217,3.358794604,4.690857169,0.060503594,0.01772047,14,2,14,2,Mid,,,,"353,565.04","524,242.63",,,,
620,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,2.01443444,0.78,-1.539905,16.02855035,541.5050794,2.611486486,0.0938,0.1069,0.0296,0.352356214,1.814243575,4.590170463,6.756770253,0.032939831,0.01399937,,,,,,,,,"353,571.69","524,238.31",,,,
621,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,2.64976578,0.817,-1.571865,23.62226878,76.29931776,1.485142119,1.085,0.7694,0.3096,0.338346582,2.127146534,5.085156609,7.550649725,0.026195338,0.01513523,10,2,8,3,Mid,,,,"353,561.49","524,242.32",,,,
622,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,2.36636013,0.799,-1.4699925,12.54849557,88.05961804,2.069473684,0.391,0.4374,0.1425,0.46715148,2.390548456,4.525931089,7.383631025,0.017730788,0.01386205,12,3,10,3,Sup,,,,"353,564.60","524,244.18",,,,
623,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,3.05274455,0.778,-1.2902175,10.0883959,145.7860679,2.728323699,0.2018,0.258,0.0692,0.627759616,2.47211598,5.167725041,8.267600637,0.030679231,0.01225233,10,4,8,3,Mid,,,,"353,558.71","524,239.77",,,,
624,,Pterocarpus,officinalis,Pterocarpus_officinalis,Kaw,BF,BF,BFBF,0.97399894,0.816,-1.452015,25.20713331,156.4688598,2.127870888,0.4784,0.5039,0.1611,0.340755734,1.562237648,5.103489975,7.006483357,0.035772725,0.02337911,12,3,12,3,Sup,,,,"353,591.02","524,253.09",,,,
625,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,BF,Generalist,BFGeneralist,,0.83,-1.4620025,3.953265783,137.7444524,2.163763066,0.0844,0.0908,0.0287,1.101024093,3.572437311,4.266933616,8.94039502,0.0278892,0.01456928,16,5,16,5,Sup,,,,"348,611.92","518,241.80",,,,
626,,Laetia,procera,Laetia_procera,Kaw,BF,BF,BFBF,5.12976341,0.828,-1.955385,56.41979643,66.53277881,1.475235849,2.0783,2.099,0.848,0.211597653,1.217497435,5.184769822,6.61386491,0.12886055,0.05893514,18,4,18,4,Sup,,,,"349,086.24","517,761.78",,,,
627,,Laetia,procera,Laetia_procera,Kaw,BF,BF,BFBF,,0.8,-1.89546,42.17520043,24.56044749,1.603016539,4.3215,4.4699,1.7172,0.237071142,1.583466138,3.17997864,5.00051592,0.129582069,0.05228511,19,4,19,4,Sup,,,,"349,054.06","517,758.54",,,,
628,,Laetia,procera,Laetia_procera,Kaw,BF,BF,BFBF,3.60585205,0.817,-1.883475,68.18977163,46.86260163,1.675211326,3.7659,3.8927,1.4551,0.157966216,1.090146365,3.311054426,4.559167008,0.1524,0.0730504,18,4,18,3,Sup,,,,"369,316.10","504,974.90",,,,
629,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,2.47224297,0.746,-1.72767,27.78005155,107.6746184,1.012790698,0.522,0.5193,0.258,0.354375381,3.095951774,8.034154338,11.48448149,0.085527356,0.01084421,15,4,15,4,Sup,,,,"349,061.94","517,758.74",,,,
630,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,1.33766248,0.739,-1.8255475,23.60804502,107.7992923,1.172146119,0.2201,0.4757,0.219,0.399938828,2.780088988,8.526290536,11.70631835,0.063295213,0.01084898,22,5,20,4,Sup,,,,"349,024.99","517,758.59",,,,
631,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,2.04401219,0.774,-1.587845,30.09844409,93.99888848,1.106183635,0.6399,0.6744,0.3202,0.395427219,2.967637208,6.148542675,9.511607102,0.074335481,0.00854472,16,3,14,4,Mid,,,,"349,083.57","517,757.15",,,,
632,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,1.73348269,0.666,-1.9134375,35.95836306,93.66596265,1.280541808,0.8071,0.8755,0.3839,0.351018398,2.199779884,6.294860755,8.845659037,0.069142769,0.01280874,14,4,14,4,Sup,,,,"349,028.66","517,759.58",,,,
633,,Laetia,procera,Laetia_procera,Kaw,BF,BF,BFBF,2.51709783,0.814,-1.91144,63.76405594,58.42409377,1.567619571,2.6912,2.8023,1.0914,0.188900708,1.398108705,4.274257546,5.861266959,0.082599213,0.04219734,22,5,22,5,Sup,,,,"357,991.63","509,260.59",,,,
634,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,1.4758476,0.736,-1.8535125,38.30123388,131.6193604,1.090034364,0.5793,0.6082,0.291,0.294692499,2.007453981,4.117113134,6.419259615,0.058793063,0.01037114,16,4,15,3,Mid,,,,"348,991.49","517,756.00",,,,
635,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,4.44484495,0.751,-2.0732375,25.15849051,157.6346523,1.211152882,0.3636,0.3529,0.1596,0.385889383,2.350813278,4.763507064,7.500209725,0.062365731,0.01016714,24,5,20,4,Sup,,,,"349,001.36","517,756.98",,,,
636,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,1.26877398,0.816,-1.71169,32.95208631,130.142521,1.20221169,0.5553,0.5576,0.2532,0.322324167,2.244052454,5.860669366,8.427045987,0.071393844,0.00790416,18,4,18,4,Sup,,,,"349,350.07","517,371.41",,,,
637,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,1.81382032,0.809,-1.6937125,29.54358507,138.5721626,1.295028143,0.4898,0.4893,0.2132,0.344818045,2.657655462,3.556735629,6.559209136,0.068436331,0.00866061,12,3,11,2,Mid,,,,"348,996.05","517,757.98",,,,
638,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,,0.759,-1.7416525,31.260565,137.590515,1.420334507,0.4948,0.5499,0.2272,0.342959181,2.429293993,6.184178439,8.956431613,0.090669269,0.01775381,18,4,11,3,Inf,,,,"348,996.16","517,761.19",,,,
639,,Eperua,falcata,Eperua_falcata,Kaw,BF,BF,BFBF,1.0815459,0.752,-1.6937125,29.69675512,183.767049,1.406559406,0.7042,0.3889,0.1616,0.373055888,2.992823624,2.349480519,5.715360031,0.100407788,0.05923121,23,2,20,3,Inf,,,,"348,975.51","517,756.70",,,,
640,,Tachigali,melinonii,Tachigali_melinonii,Kaw,BF,Generalist,BFGeneralist,2.0361275,0.801,-1.827545,12.23198788,124.0566722,1.21703854,-0.1431,0.2186,0.0986,0.661678782,2.797378444,5.867258108,9.326315335,0.045425519,0.01388666,28,5,26,4,Mid,,,,"348,537.04","517,902.28",,,,
641,,Tachigali,melinonii,Tachigali_melinonii,Kaw,BF,Generalist,BFGeneralist,3.41638004,0.789,-1.891465,21.90541234,94.82862485,1.053246753,0.7385,0.4743,0.231,0.388154414,1.670571825,6.438261062,8.496987301,0.050322163,0.02371011,13,4,12,4,Sup,,,,"348,513.72","518,001.95",,,,
642,,Tachigali,melinonii,Tachigali_melinonii,Kaw,BF,Generalist,BFGeneralist,2.63638035,0.815,-1.98335,11.26793865,121.2910511,1.067814855,0.1923,0.1921,0.0929,0.55052531,2.499961206,4.630464881,7.680951398,0.045479494,0.01815306,40,5,36,4,Mid,,,,"348,500.67","518,027.74",,,,
643,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,BF,Generalist,BFGeneralist,3.84996462,0.784,-1.4899675,36.43909295,155.9892678,2.092465753,0.6402,0.7224,0.2336,0.303423934,1.372746096,2.932673905,4.608843935,0.075560238,0.02353389,33,5,31,3,Mid,,,,"348,458.31","518,033.79",,,,
644,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,BF,Generalist,BFGeneralist,2.72033117,0.809,-1.2742375,12.34420036,126.4774627,2.74692623,0.3496,0.3657,0.0976,0.497539328,1.973982579,4.062416092,6.533937999,0.066949638,0.01624171,23,5,23,5,Sup,,,,"348,611.92","518,241.80",,,,
645,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,1.12637789,0.732,-1.7017025,47.64731272,82.66362373,1.408743928,1.4073,1.3884,0.5764,0.276828423,1.5024399,2.777737782,4.557006105,0.045889863,0.01731169,15,3,13,3,Mid,,,,"349,350.07","517,371.41",,,,
646,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,0.98604591,0.785,-1.6737375,42.48312824,59.75964023,1.452806302,1.7498,1.7437,0.7109,0.304373462,1.843368072,2.781335388,4.929076923,0.04699,0.02104231,14,2,11,2,Mid,,,,"349,362.42","517,387.97",,,,
647,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,0.75168827,0.813,-1.5139375,24.86424085,84.97689969,1.709159262,0.5398,0.7927,0.2926,0.431660462,2.258487401,2.567244343,5.257392206,0.038638163,0.01762363,7,1,6,2,Mid,,,,"349,350.90","517,451.46",,,,
648,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,1.27222797,0.803,-1.5698675,83.60674055,151.4889302,1.613879326,1.3827,1.4426,0.5519,0.216491546,1.295873344,2.615523905,4.127888795,0.064342169,0.02254647,11,2,9,3,Mid,,,,"349,365.22","517,456.96",,,,
649,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,0.84948943,0.81,-1.6058225,54.20207406,130.6074074,1.529638554,1.1066,1.0498,0.415,0.258333998,1.574544834,2.372749136,4.205627968,0.071466075,0.02184083,9,2,8,2,Mid,,,,"349,377.39","517,445.22",,,,
650,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,1.35541162,0.793,-1.5618775,55.91982264,76.55006522,1.49431896,1.7048,1.8221,0.7305,0.246399903,1.67570679,2.55962005,4.481726743,0.073829863,0.02114391,8,2,8,2,Sup,,,,"349,377.28","517,443.34",,,,
651,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,BF,Generalist,BFGeneralist,2.14743197,0.79,-1.3581325,24.81614618,118.397644,3.090171756,0.7559,0.8573,0.2096,0.379808392,1.568967415,3.683946267,5.632722074,0.061632306,0.02100104,15,5,15,5,Sup,,,,"348,115.57","518,289.88",,,,
652,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Kaw,BF,Generalist,BFGeneralist,9.88941889,0.746,,17.12063738,57.39402407,1.366074422,0.7692,0.7058,0.2983,0.458223415,1.807240712,3.389962368,5.655426495,0.0465201,0.02011204,18,5,18,5,Sup,,,,"348,346.13","517,680.19",,,,
653,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,5.76427358,0.759,,109.1418432,85.64846834,1.30903241,2.7865,2.9424,1.2743,0.188462082,1.367963934,2.600720428,4.157146443,0.096609694,0.0347599,10,2,8,2,Mid,,,,"348,562.06","518,101.26",,,,
654,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,2.08157161,0.757,-1.73566,45.54950189,63.83952612,1.06152768,1.6139,1.4709,0.7135,0.244156522,1.95087898,4.049071997,6.244107499,0.052853431,0.02267268,11,4,9,2,Mid,,,,"348,546.12","518,061.15",,,,
655,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,3.28901792,0.779,-1.63179,61.37223487,74.76213287,1.228042392,1.8151,1.829,0.8209,0.225271975,1.379134029,2.02996534,3.634371345,0.028159869,0.01208326,12,2,8,3,Mid,,,,"369,334.30","504,965.50",,,,
656,,Iryanthera,hostmannii,Iryanthera_hostmannii,Kaw,BF,BF,BFBF,1.3274911,0.78,-1.7056975,71.73290089,188.3742145,1.374737395,0.8705,0.9043,0.3808,0.240552411,1.263019827,2.67637714,4.179949378,0.074778394,0.02106295,12,2,8,2,Mid,,,,"348,525.23","518,102.55",,,,
657,,Virola,surinamensis,Virola_surinamensis,Paracou,BF,BF,BFBF,2.59671714,0.69,-1.7836,53.9621703,73.82247876,1.463548305,1.8668,1.9329,0.7846,0.290519441,2.041341086,7.899904031,10.23176456,0.109831188,0.020939125,25,5,25,5,Sup,394.444444,78.6555883,0.39183669,"285,569.30","581,590.80",,,40.2662006,6.63218498
658,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Paracou,BF,Generalist,BFGeneralist,1.30077235,0.82,-1.66375,19.00406481,190.9570035,2.866151866,0.2626,0.3004,0.0777,0.371949786,1.727143786,5.002854034,7.101947606,0.058478738,0.03121025,20,5,20,5,Sup,216.111111,50.7474156,0.26446151,"285,572.20","581,598.40",,,18.1436635,5.98642254
659,,Virola,surinamensis,Virola_surinamensis,Paracou,BF,BF,BFBF,4.53211428,0.822,-1.67174,42.43332743,84.64869642,1.753814326,1.0701,1.0649,0.3867,0.3362161,2.33903518,4.202140566,6.877391846,0.072232838,0.021134388,18,4,18,4,Sup,323.666667,65.5696522,0.35746033,"285,566.30","581,602.40",,,23.8732415,5.74608517
660,,Gustavia,hexapetala,Gustavia_hexapetala,Paracou,TF,TF,TFTF,6.49826405,0.87,-2.1571325,95.5714268,138.3991453,2.579885057,1.2301,1.2458,0.348,0.208736786,1.025092304,2.2559547,3.48978379,0.063568263,0.030578425,10,1,8,2,Inf,223.777778,67.5785047,0.29895244,"285,536.90","581,599.30",,,12.8915504,2.89727187
661,,Casearia,javitensis,Casearia_javitensis,Paracou,TF,TF,TFTF,1.41609762,0.886,-2.2010775,109.1167223,93.37366115,1.329105198,1.6487,1.6893,0.7253,0.186400351,0.79856132,2.329504463,3.314466133,0.06116955,0.021772563,8,3,5,2,Inf,200.666667,70.39726,0.63719742,"285,520.80","581,517.30",,,15.9154943,2.20276904
662,,Virola,surinamensis,Virola_surinamensis,Paracou,BF,BF,BFBF,3.13551357,0.803,-1.6977075,30.70373396,110.6297782,1.750613046,1.0747,1.1217,0.4078,0.393814584,2.385642372,7.045271871,9.824728827,0.09298305,0.0413766,28,4,25,3,Inf,273.777778,86.3160929,0.34226164,"285,486.50","581,527.40",,,37.4014116,5.44490624
663,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Paracou,BF,Generalist,BFGeneralist,2.12360191,0.808,-2.6245475,105.2562814,65.89408156,1.173971928,1.6852,1.7657,0.8122,0.153226938,1.09204356,3.855818052,5.101088551,0.106410125,0.021578888,28,4,24,3,Mid,279.333333,103.423222,0.56137989,"285,564.20","581,547.00",,,30.876059,1.83328641
664,,Laetia,procera,Laetia_procera,Paracou,BF,BF,BFBF,5.24651866,0.791,-1.875485,49.80013225,95.65104118,1.599433829,1.0409,1.1019,0.4239,0.24153491,1.695432612,5.026129492,6.963097014,0.097926525,0.036668075,33,5,33,5,Sup,233.333333,87.0036966,0.32739819,"285,561.30","581,546.10",,,61.7521179,1.94221103
665,,Protium,stevensonii,Protium_stevensonii,Paracou,TF,Generalist,TFGeneralist,5.40220933,815,-1.9374075,22.99226878,98.2822825,1.162018176,0.6859,0.6899,0.3191,0.404889425,2.442340123,4.751638614,7.598868162,0.037703125,0.013469144,28,4,26,4,Sup,213.555556,51.751381,0.48103698,"285,150.80","581,385.60",,,47.587328,1.51977658
666,,Protium,stevensonii,Protium_stevensonii,Paracou,TF,Generalist,TFGeneralist,8.2431865,815,-2.1691175,53.61429801,96.26047795,0.8089778469,0.9159,0.9309,0.5146,0.3964067,1.827988345,3.478195331,5.702590376,0.034961513,0.020970081,25,3,22,3,Inf,193,47.2383232,0.48298423,"285,172.60","581,379.10",,,38.3563413,2.33892322
667,,Conceveiba,guianensis,Conceveiba_guianensis,Paracou,TF,Generalist,TFGeneralist,2.87797736,830,-1.9533875,21.56304155,101.6283168,1.136686331,2.0727,2.1369,1.0001,0.259528309,0.88195298,2.545031712,3.686513001,0.065153381,0.031538863,10,3,10,3,Inf,165.555556,60.6214056,0.49130219,"285,209.20","581,316.90",,,15.2788745,2.19894409
668,,Tachigali,melinonii,Tachigali_melinonii,Paracou,BF,Generalist,BFGeneralist,5.31834171,833,,79.55351025,84.21009712,0.989885664,0.4234,0.4525,0.2274,0.395571907,1.775306101,8.437216948,10.60809496,0.053230463,0.021905913,25,5,25,5,Inf,178.444444,52.8811206,1.72403864,"285,212.50","581,460.00",,,39.3112709,2.99138379
669,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Paracou,BF,Generalist,BFGeneralist,1.66766124,860,-2.562625,22.87165285,295.703873,1.393683899,3.0843,3.2365,1.3521,0.181610463,1.134789727,3.372771167,4.689171358,0.085317806,0.033593088,26,5,26,5,Sup,220.444444,85.2026801,0.20833853,"285,234.40","581,380.40",,,33.4225381,1.68432927
670,,Protium,stevensonii,Protium_stevensonii,Paracou,BF,Generalist,BFGeneralist,21.7564,800,-2.56662,19.02608594,82.79541728,1.022158911,0.6073,0.6388,0.3159,0.423190811,1.855567247,5.060239435,7.338997493,0.023918863,0.017908588,25,4,19,3,Sup,205.666667,73.2687992,0.52522048,"285,285.70","581,382.20",,,66.8450761,1.59002841
671,,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,Paracou,BF,Generalist,BFGeneralist,8.83447002,785,-1.6617525,40.29830776,110.6300369,1.959148446,0.4838,0.5143,0.1738,0.363666116,1.673918043,7.494476481,9.532060641,0.059669363,0.031609506,15,5,15,5,Sup,201.555556,71.973424,0.38470085,"285,270.60","581,392.20",,,14.8014097,2.3939209
672,,Protium,stevensonii,Protium_stevensonii,Paracou,TF,Generalist,TFGeneralist,8.33347812,837,-2.474735,73.88964557,82.14540718,1.17864649,1.0139,1.0366,0.4758,0.299534699,1.322103105,4.715445483,6.337083287,0.031081663,0.019714369,17,3,15,3,Inf,254.333333,85.4381583,0.51413909,"285,106.00","581,616.60",,,15.7563394,1.28894067
673,,Casearia,javitensis,Casearia_javitensis,Paracou,TF,TF,TFTF,2.33236214,911,-1.8814775,61.47467922,116.0737482,1.05909881,1.5163,1.54,0.7479,0.20636986,1.067078796,3.366329697,4.639778353,0.070715981,0.023556913,10,3,9,4,Inf,156.111111,65.0736371,0.6008387,"285,132.40","581,572.30",,,19.7352129,1.09511733
674,,Casearia,javitensis,Casearia_javitensis,Paracou,TF,TF,TFTF,3.7115345,923,,31.99662451,127.2070808,1.055719713,0.9408,0.974,0.4738,0.21550379,0.9119493,2.871221314,3.998674405,0.049671288,0.037341175,8,2,5,3,Inf,163.222222,59.4319577,0.48613202,"285,154.10","581,576.80",,,16.5521141,1.63758862
675,,Virola,michelii,Virola_michelii,Paracou,BF,Generalist,BFGeneralist,3.33938802,921,-1.843525,30.02316954,136.3531764,1.439333193,1.0995,1.156,0.4739,0.408452166,2.183859082,5.263350021,7.85566127,0.058754963,0.025597644,20,3,17,2,Inf,157.444444,94.6042963,0.40927985,"285,195.80","581,541.10",,,20.3718327,2.10114598
676,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Paracou,BF,Generalist,BFGeneralist,1.63751187,915,-2.243025,94.86193729,95.90640785,1.452681388,1.3053,1.3995,0.5706,0.321059992,1.739438241,8.32535082,10.38584905,0.112730756,0.040324088,30,5,26,3,Inf,212,78.1930451,0.41641751,"285,181.30","581,533.70",,,28.6478898,2.46978903
677,,Chrysophyllum,prieurii,Chrysophyllum_prieurii,Paracou,BF,Generalist,BFGeneralist,1.52391093,813,-2.4367825,29.42511882,91.62429539,1.294520548,1.9337,2.01,0.876,0.20108566,1.038968718,3.459907232,4.699961609,0.079259113,0.039175531,30,4,30,4,Sup,214.333333,89.2016515,0.45757137,"285,249.59","581,735.13",,,27.6929601,2.48790288
678,,Virola,michelii,Virola_michelii,Paracou,BF,Generalist,BFGeneralist,4.75677812,987,-2.059255,94.55611255,118.9271302,1.617906683,1.4012,1.4532,0.5551,0.393477898,2.551844607,5.860692087,8.806014591,0.078586806,0.031496,13,2,12,3,Mid,181.666667,66.531699,0.39362973,"285,477.80","581,705.20",,,17.8253536,2.07482934
679,,Conceveiba,guianensis,Conceveiba_guianensis,Paracou,TF,Generalist,TFGeneralist,1.43675424,836,-2.21506,19.05438729,154.7195736,1.369405099,0.8222,0.8364,0.353,0.187727299,0.708414832,1.676191226,2.572333357,0.066571813,0.025682575,15,2,15,3,Sup,185,70.2483553,0.56144969,"285,351.60","581,267.80",,,14.1647899,3.05791163
680,,Protium,stevensonii,Protium_stevensonii,Paracou,BF,Generalist,BFGeneralist,10.5689183,818,-2.5206775,40.46069151,84.83985393,0.9984132022,0.623,0.6297,0.3151,0.404469688,2.039125366,6.66559775,9.109192804,0.060689331,0.022293263,17,4,15,3,Mid,246.888889,45.8016506,0.50376292,"285,192.80","581,269.20",,,26.7380304,2.30610275
681,,Virola,surinamensis,Virola_surinamensis,Paracou,BF,BF,BFBF,2.16791913,767,-1.82355,31.82473978,81.12325655,1.745075093,1.3719,1.4074,0.5127,0.346531075,2.367705924,10.26718683,12.98142383,0.091640025,0.030554613,17,4,15,3,Mid,353.111111,73.391777,0.44149301,"285,245.60","581,265.70",,,55.7042301,8.40074444
682,,Virola,surinamensis,Virola_surinamensis,Paracou,BF,BF,BFBF,2.53439775,869,-1.7895925,50.79998283,96.31482313,1.95128519,1.1947,1.2056,0.4085,0.384495044,2.495192812,7.509291016,10.38897887,0.044453175,0.02035175,17,4,15,3,Mid,272.333333,77.3961384,0.35858505,"285,266.50","581,255.20",,,19.8943679,4.12131929
683,,Virola,michelii,Virola_michelii,Paracou,BF,Generalist,BFGeneralist,2.63912425,902,-1.9573825,32.42197775,164.8562042,1.797651557,1.0047,1.0245,0.3662,0.295159092,1.739524877,6.906496787,8.941180756,0.0661924,0.016336963,17,4,14,3,Inf,151,69.2544101,0.37476275,"285,357.60","581,422.60",,,20.6901426,1.99740183
684,,Virola,michelii,Virola_michelii,Paracou,BF,Generalist,BFGeneralist,8.10711313,875,-1.7536375,17.62917341,102.2805955,1.502025111,1.191,1.2355,0.4938,0.311459283,1.99524113,4.067599,6.374299413,0.061166375,0.027339131,20,3,15,3,Inf,207.111111,90.4762402,0.43584967,"285,587.00","581,367.20",,,23.5549316,2.00905538
685,,Protium,stevensonii,Protium_stevensonii,Paracou,TF,Generalist,TFGeneralist,5.48297602,881,-2.4967075,85.01753158,84.32219194,1.128386933,0.8,0.8405,0.3949,0.538413356,2.146569966,7.258880525,9.943863848,0.030226794,0.014685963,30,5,28,5,Mid,231.444444,43.1980716,0.49166727,"285,529.30","581,445.80",,,30.716904,2.2700882
686,,Virola,michelii,Virola_michelii,Paracou,BF,Generalist,BFGeneralist,5.88248454,850,-1.739655,86.89307722,108.31122,1.240222393,2.2174,2.337,1.0432,0.223519846,1.534107383,5.83669489,7.594322119,0.081784825,0.02729865,22,4,16,4,Mid,186.333333,95.9474889,0.47260101,"285,570.30","581,696.80",,,24.5098612,1.8448422
