Code,Genus,Species,Name,Habitat,Type,HabitatType,Forest,Gmin,TLP,LA,SLA,LSWC,MajVLA,MidribWidth,SecundaryWidth,TreeHeight,TreeDawkins,TWI
180,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,1.48517333564857,-0.422599145203,3.35943590275474,4.26207030818141,0.344192927719012,1.26436313987596,-3.06071533081644,-4.08187285824791,2.56494935746154,5,2.05111980333413
181,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,1.10890317538693,-0.479836378929083,3.50939017430086,4.81024105360328,0.363847105830724,1.88338651096261,-3.54420206454181,-4.26994873126853,2.89037175789616,2,2.17693934507166
183,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,0.478196897566242,-0.623527773554886,4.41695482815396,4.7532670775738,0.154310641436809,0.899428154392824,-2.61258094304241,-3.17507834150873,2.70805020110221,2,1.99091390757133
185,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,1.04749835363331,-0.319260678176437,3.82629979839123,4.68739236980062,0.404755132927474,1.73093138921541,-3.48430728838516,-4.15409456662788,2.77258872223978,3,1.83515181356714
186,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Paracou,1.63692399915213,-0.383897524191973,3.48791222549264,4.46847484738694,0.382543786425925,1.07119963846055,-3.0467449125921,-3.81858958563668,3.09104245335832,4,1.91901829852016
187,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Paracou,0.286797789088467,-0.42128924345505,3.12622786487657,5.13913288275617,0.453209197340303,1.68436633364172,-3.05652670853787,-4.24116408080252,2.83321334405622,4,1.81594188014297
189,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Paracou,0.524659852020564,-0.705716603348006,3.72531166093274,4.95118930064673,0.221028880858043,1.87181633064758,-2.74522001359074,-3.98818454624984,3.2188758248682,4,1.81594188014297
190,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Paracou,1.07576244130914,-0.616004222878006,3.2948682900902,4.16690293070982,0.266348735829667,1.774316386017,-2.65911718999303,-4.38556649258468,3.25809653802148,3,1.81594188014297
192,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,1.7072060852606,-0.544458639389094,2.48139632914875,4.42142381504591,0.636602602599564,1.56640639538242,-3.19263969679391,-4.33425260564256,3.3322045101752,4,2.02909044801859
193,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Paracou,1.05984448493587,-0.806042736365622,4.69296993500118,4.90036317622416,0.389298044520592,1.63138275335525,-2.59943125440151,-4.04555439805267,2.89037175789616,2,1.91901829852016
195,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,-0.0312590633666285,-0.379807071312445,4.88520258456553,5.41827381727884,0.0488875398937384,0.802737189288649,-2.34504036850851,-2.92234241632594,2.77258872223978,2,2.32770468758536
196,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,0.414995185650777,-0.819335900371352,3.69147988949359,5.2626590898106,0.121732024191854,1.93842693379675,-3.74898336402435,-4.14201306568816,3.13549421592915,2,2.25560457886981
198,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,0.739063843987224,-0.511472414551727,3.89448310456791,4.85211679997645,0.142318880874384,1.81491952594054,-3.44277488025375,-4.3429982477064,3.09104245335832,2,1.83515181356714
199,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Paracou,0.305616249398907,-0.379807071312445,3.9942592542482,4.77427236782981,0.329968962075476,1.02624587604192,-2.92204820694982,-4.29940240047068,3.2188758248682,4,1.78992486904447
200,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Paracou,0.780630817267398,-0.685793961789712,3.27373468008205,4.65444466290803,0.243148944019302,1.978490456844,-3.68728073275024,-4.38616880161472,3.25809653802148,4,1.80306860915516
262,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Bafog,0.231253012568559,-0.529278811566343,4.47695302265773,4.81340525947894,0.470371054386994,1.32637146491144,-2.58186959064974,-3.66098494866766,2.89037175789616,3,2.05111541580551
211,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.755789069852899,-0.435604647837913,4.98405055854193,5.5282606263275,0.411478355331618,0.87179700478646,-2.5940409438654,-3.23481467616971,2.83321334405622,2,1.94682647766941
212,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,2.39449809072237,-0.633118474900202,2.65947795763078,4.58637010085033,0.228623017078834,2.32052913143841,-3.45178039151939,-4.5145683457662,2.77258872223978,2,1.94682647766941
214,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,2.07363441038433,-0.425213812381897,3.20806897397311,4.50781873369282,0.117538447175282,2.03044311207466,-3.57020792439644,-4.27947004634879,3.29583686600433,3,1.94682647766941
215,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,0.98229449776614,-0.41997762361373,3.82484813022493,4.81505454504925,0.200328045304604,1.86455397201557,-3.42007443743184,-3.86804583371861,2.484906649788,2,2.25560457886981
591,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,0.233125374740788,-0.394724298242101,3.7043951019996,4.7114314471805,0.444215426296528,2.01056670429801,-3.2001355018135,-4.51632266241448,2.63905732961526,4,1.74889459778829
203,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,0.236979692913341,-0.607335992146693,4.60993140282938,4.68919108381501,0.543245237905805,1.28750636571963,-3.42579750877944,-4.32212359077925,2.77258872223978,2,2.25560457886981
224,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,2.02757596909867,-0.576391429565942,3.21342907376991,4.1337278270416,0.13328035710168,1.94352459158869,-3.36031937911038,-4.30457164147809,2.89037175789616,2,2.13499685269516
234,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Paracou,0.841924350335604,-0.828973126183121,5.81959444167775,4.51621983964423,0.278157541146874,0.795263238652845,-2.49124056675584,-3.03830496631918,2.77258872223978,2,2.12716229613925
236,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,-0.397383194928028,-0.858186930119373,2.71675507389276,4.76082947173531,0.734741077858785,1.54131259308637,-2.83289089604816,-3.96969608109554,3.17805383034795,4,2.25560457886981
238,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,0.922308397351635,-0.457333070675655,3.57788023127902,5.33697891826752,0.137588193320133,1.87201030908674,-3.98302680819706,-4.29511526268459,2.70805020110221,3,2.25560457886981
239,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Paracou,0.213319008149439,-0.452262812456705,3.57456006155186,4.40904041822845,0.125407025566389,1.9224591688917,-3.98213258949227,-4.43951423210057,2.77258872223978,3,2.32602769537879
241,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Paracou,1.68018097304616,-0.60842363902327,2.78375582490203,4.2129576870332,0.515408010455597,1.77330709992312,-2.88533944723803,-4.02836976052944,3.29583686600433,5,2.09482516956428
242,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Paracou,0.832727980442837,-0.597493566788926,4.00198352248163,4.45296914589161,0.0971637484536477,1.11372123813383,-2.57818489097854,-3.85206542956682,3.25809653802148,3,1.74191194500045
243,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Paracou,0.710068808819813,-0.602973536141645,4.56293388161781,4.06896961492723,0.212345900395645,0.986116003486642,-2.60144046154957,-3.87404489090395,3.2188758248682,4,1.94859135854138
118,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,0.273838064868293,-0.529278811566343,5.25274444130258,5.26633639482205,0.264039339361025,1.51425520450489,-2.66850502616927,-4.09304560623084,2.77258872223978,3,2.38902377352436
249,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,1.25386472990473,-0.498209878850702,5.6236054429616,4.88960426839339,0.539880081972692,0.668053957610959,-3.69391048857078,-4.6947437516725,1.94591014905531,3,1.80953087649615
251,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,2.16652164026642,-0.521008600822259,3.76147924882531,4.5343191982945,0.425407872611641,1.83581155657707,-2.79578103684023,-4.35268222434468,3.17805383034795,4,1.80953087649615
254,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,0.941685700681472,-0.627801667225077,4.41989603016049,4.50338634065952,0.335804239113012,1.22599256021037,-2.71855291198914,-4.19251498863459,2.77258872223978,3,1.80953087649615
576,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Kaw,1.41855780591414,-0.732957863877369,3.31143802734806,4.6689505870425,-0.0838717677434116,1.42634366142885,-3.3992882751662,-4.25399725037576,2.99573227355399,4,1.91013988493596
66,Protium,stevensonii,Protium_stevensonii,BF,Generalist,BFGeneralist,Paracou,2.76719114398767,-0.768779793429536,3.35849046170844,4.46533655530365,-0.0547059948467713,1.18983473110711,-3.58349895065587,-4.75686554924029,2.89037175789616,2,2.22221873145025
585,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,0.319805587857408,-0.642618067795438,3.19312348967012,3.96250397622966,0.266688362690263,1.92564880036828,-2.12666774946686,-4.38107668601801,2.99573227355399,2,1.84781888948832
222,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,0.336348586119662,-0.521008600822259,4.52601247894705,4.72592790414206,0.172133044182549,1.44269383425941,-3.12127660781884,-4.39093257509265,3.3322045101752,4,2.25994392185829
454,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Bafog,0.414496812532784,-0.385257298736813,5.11217680663604,4.97685950968841,0.307636255571524,1.13809910743779,-1.99095685720754,-4.0390101441849,2.56494935746154,3,1.99892008723785
266,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Bafog,1.36668214524431,-0.5054657854611,3.88292321372514,5.74274741386733,0.722263161335501,1.63895725564472,-2.11836758465264,-3.43185898076069,2.89037175789616,2,2.05111541580551
598,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,0.415968051919229,-0.416032410311533,5.21243565996772,4.90723297379795,0.473250250969277,1.34715620439873,-2.83975736150772,-3.76869135509205,2.63905732961526,2,1.84781888948832
310,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Bafog,0.424480052714751,-0.40942226821229,4.48160537528695,4.38121720125568,0.251676157349782,1.15285660583493,-2.96378564482893,-4.20584321106777,2.99573227355399,3,1.91478778358562
276,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,1.70556174658648,-0.383897524191973,5.16674945075493,4.37448117932718,0.226903905747042,1.36960876253833,-1.96025980466242,-2.61579463643351,2.99573227355399,2,1.80953087649615
278,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,1.31817766996054,-0.488452706101763,3.81733231310182,4.67960845666975,0.0911674215382597,2.14955150099179,-2.05039696871889,-3.3976496821965,3.25809653802148,3,1.99892008723785
280,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,0.821359508256863,-0.303164720294252,4.81933271236034,4.82565264110515,0.389130346288177,2.15031634688481,-2.39442750247016,-3.44340846552044,3.09104245335832,2,1.99892008723785
680,Protium,stevensonii,Protium_stevensonii,BF,Generalist,BFGeneralist,Paracou,2.35791745784311,-0.92452771459621,3.70033092279473,4.44076540798354,-0.00158805813905157,2.20928410185769,-2.80198736242795,-3.80347075378308,2.83321334405622,4,1.83196066949543
286,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,0.891063844884631,-0.516251874999994,4.69116970121824,4.51931944429158,0.237938822661561,0.868885418955429,-2.67210995896886,-3.70902175509269,2.89037175789616,3,1.99892008723785
274,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Bafog,0.436170896322679,-0.495779496367419,4.55188348186837,5.14428075932817,0.199058349149477,1.75267001639309,-2.97960895564249,-4.26891297248269,3.13549421592915,3,1.99892008723785
288,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,1.04405821353335,-0.453532789127265,4.43997667474786,5.32041775372832,0.295968915046171,1.98417922135523,-2.58038046698019,-3.5433218175287,2.89037175789616,2,1.99892008723785
290,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,0.909594236312627,-0.519821538913313,4.63466231610419,4.74537043808861,0.501397944510429,1.49527414606394,-2.50283899754782,-3.4439052157606,2.83321334405622,4,1.99892008723785
124,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,0.44543161360201,-0.60842363902327,4.14804649748532,3.80786685607578,0.00822116607694892,1.77603955629982,-2.65467531997038,-4.29670581921179,3.13549421592915,3,1.99167829983793
103,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,0.524295748908682,-0.468648023327084,4.68568016908685,4.42078065953231,0.332782479187343,1.62516755047704,-2.77374939556053,-3.78381318478413,2.89037175789616,2,1.81427348275164
296,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Bafog,1.16455562259397,-0.4896775717918,4.88101890972083,5.0581141475432,0.576005576959866,1.52993976829226,-3.42397564778355,-4.15837697145591,3.13549421592915,3,2.05754235789421
599,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Kaw,0.549900449355122,-0.765068925373555,3.3605986011167,4.17162882233336,0.329925198899752,2.13179258161353,-2.84739254752007,-4.21488166183348,3.17805383034795,2,1.74889459778829
264,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Bafog,0.576169692862666,-0.510273971633929,4.44810487608358,4.96881249970402,0.318224175002531,1.2459588414057,-2.52148516063413,-3.23948014343297,3.13549421592915,3,2.05111541580551
302,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Bafog,1.65642045908503,-0.585330874137127,4.43386797379498,4.51377735702328,0.343964525048923,1.26291656581722,-2.75631545306216,-3.98677564687493,2.70805020110221,2,1.91478778358562
122,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Paracou,0.605560323467947,-0.482305771628828,4.7392387416064,5.49895316643846,0.598841199243975,1.38210710679362,-2.23121837464571,-3.30252920986545,2.07944154167984,3,2.43069975533795
307,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Bafog,1.00306553054801,-0.431720726211047,2.971172229676,4.0278751152669,0.519875459285908,1.94263489268272,-2.90421527878844,-4.07998791385628,2.63905732961526,3,1.91478778358562
258,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Bafog,0.657711658124891,-0.498209878850702,4.57834108478041,4.85951107361697,0.336604695724661,1.10627374792667,-2.88933289769833,-3.53566544139381,3.04452243772342,3,1.80953087649615
111,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Paracou,0.658477238920708,-0.665466326369618,4.21098058228284,4.49586656743262,0.230218583807469,1.8887842388888,-2.86728043253581,-4.07797901138229,2.99573227355399,5,1.72070932765429
312,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Bafog,1.87896719902254,-0.511472414551727,4.6863795605334,4.57117763084472,0.28108788048403,2.11138578653801,-2.5427841409256,-3.77993039735789,2.77258872223978,3,1.91478778358562
313,Hymenopus,heteromorphus,Hymenopus_heteromorphus,BF,Generalist,BFGeneralist,Bafog,1.26863968097559,-0.43301704357008,4.79899527273734,5.03067515507384,0.462077062362012,2.04108537040251,-2.37737178773553,-3.89967159906922,2.70805020110221,2,2.05111541580551
309,Eschweilera,coriacea,Eschweilera_coriacea,BF,Generalist,BFGeneralist,Bafog,0.665871970934904,-0.32071118115975,4.45341593592791,4.02749481925236,0.251401513537428,1.20136574690306,-2.5690643424108,-4.35064890515972,3.25809653802148,4,1.91478778358562
246,Eschweilera,coriacea,Eschweilera_coriacea,TF,Generalist,TFGeneralist,Bafog,0.696081531139198,-0.00057983186500908,4.02611051168627,5.07707614688702,0.170765723470956,1.52551218157452,-2.88847681443612,-4.24299609013971,2.56494935746154,3,1.80953087649615
320,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Bafog,1.13740274581301,-0.382535898142405,3.30194111194277,5.12891333692656,0.522810693402434,1.57265706438774,-2.95595921297264,-3.78733012008674,3.17805383034795,3,2.05111541580551
421,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Bafog,2.80332267110462,-0.64681131463512,2.98727127504462,4.16460214842413,0.00743738270644003,1.83952175292836,-2.99509947381399,-4.45443820038516,3.17805383034795,3,1.76025098636051
670,Protium,stevensonii,Protium_stevensonii,BF,Generalist,BFGeneralist,Paracou,3.07990796712437,-0.942589858208055,2.94581098175083,4.41637271299962,0.0219169699561901,1.99320225196319,-3.73308788447427,-4.02247490465508,3.2188758248682,4,2.33105337850821
327,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,1.47701193147406,-0.701763701491935,4.04757149234946,5.3491571255424,0.658941434806097,1.81929457793323,-2.63738910188124,-4.17058650197362,3.09104245335832,2,1.74737969845969
354,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,1.34535219531686,-0.392028574171202,4.12301812323866,4.83881999436341,0.699977320777781,1.27386415006399,-2.71979302901877,-4.36559123877105,3.09104245335832,2,1.86997561436684
355,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,2.69388000981547,-0.728147461744567,4.93303851492152,6.02338505917259,0.927003746054903,0.813780736287604,-2.6140445536485,-3.85437787671976,2.70805020110221,2,1.86997561436684
359,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,1.60137238937423,-0.510273971633929,4.75451137013893,5.31961720081799,0.353520228198579,1.05773738302586,-3.07219698987966,-4.15043693272351,2.63905732961526,3,1.83656007616301
360,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Bafog,1.48740507841352,-0.440759855502503,3.91959834793084,4.39892530463746,0.169399275307516,1.14206200210899,-3.3303033185858,-4.34463605673534,2.70805020110221,2,1.6851451660552
361,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,1.75297060614744,-0.4896775717918,2.99405990091811,4.65006544916854,0.461652987301492,1.92191762659465,-2.87219639505339,-3.96106305081529,3.36729582998647,5,1.6851451660552
365,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Bafog,1.73562148986183,-0.285304874153529,4.03489789998461,4.18223848788332,0.362532609425298,1.51536835114428,-2.8633822534753,-4.19503997640679,2.484906649788,2,1.6851451660552
367,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,2.2486207935938,-0.417349211581616,3.42809326283371,4.47905889803447,0.606551776954019,1.61174324910236,-2.94278903107971,-4.32927935783131,3.3322045101752,4,1.70661952546892
371,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Bafog,2.13466034186536,-0.309047815680761,3.12605197797492,5.18412349391856,0.75575058859993,1.78427952237873,-1.92077278660034,-3.13455926313376,3.3322045101752,3,1.70661952546892
372,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Bafog,1.02394000193425,-0.350695603257456,3.88197532974745,4.43849591277557,0.396938513203652,1.12972117369998,-2.12980819185057,-3.38505851657724,3.17805383034795,2,1.70661952546892
373,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Bafog,1.22543305993804,-0.561692202123204,4.44976040065341,4.72380258740115,0.204584921732526,1.33111076985712,-2.43817987007573,-3.65381621745562,3.17805383034795,3,1.70661952546892
375,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,2.34752225339247,-0.462377751008169,3.4588825408215,4.79943901026754,0.270823140328305,1.59039970437508,-2.17529618167571,-3.65953465535203,3.13549421592915,3,1.70661952546892
377,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Bafog,2.91268036025936,-0.370197106022834,4.84696278968279,4.69192678758327,0.54662483422562,0.97525275445578,-2.04838405719851,-3.68387758434734,2.484906649788,1,1.7690637419511
378,Virola,michelii,Virola_michelii,TF,Generalist,TFGeneralist,Bafog,0.767934281696224,-0.55253794183059,3.71581276665525,5.20524788669465,0.308527588644463,1.46117492938722,-2.66854428823762,-3.06591056165539,3.46573590279973,5,1.70661952546892
382,Bocoa,prouacensis,Bocoa_prouacensis,TF,Generalist,TFGeneralist,Bafog,0.988040975912904,-0.691812540323758,3.84070267250294,4.56204358743367,-0.159582673106137,1.32910301261996,-3.20546638462827,-4.43135890575672,3.2188758248682,2,1.7690637419511
390,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Bafog,1.73457264204327,-0.487226338275665,5.1383466698983,4.4529292874003,0.275578992760004,0.942139452499384,-2.09643365337762,-3.22270715504924,2.56494935746154,2,2.37606616940397
393,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Bafog,0.812310196938121,-0.38117241553912,4.23755984220358,3.94198400763269,0.616947810734027,1.7423513546666,-3.64038762015482,-4.15604423670062,3.04452243772342,3,2.10878216114067
396,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Bafog,2.57396490271926,-0.323605890467826,2.45114853610046,3.76754376984069,0.569425246482774,1.80128433994893,-3.50047178864228,-3.89556370592705,3.17805383034795,4,2.40811586415758
397,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Bafog,1.97962972293594,-0.440759855502503,3.96639802143003,5.13887215869659,0.552391527563623,2.00915678651683,-3.66910741552088,-4.33957192575748,3.29583686600433,3,2.10878216114067
398,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Bafog,1.96413568185085,-0.383897524191973,3.63479532950636,4.43597325428001,0.393811009375893,1.92737997376288,-3.64223444629089,-4.0495647143467,2.63905732961526,2,2.40811586415758
401,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Bafog,1.23728690968881,-0.394724298242101,5.22288208544786,5.54639861090886,0.686769784759851,0.629454871950206,-3.80535978865399,-4.19151735561461,3.17805383034795,3,2.40811586415758
402,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Bafog,0.844834853961322,-0.447166715655427,4.62448167308682,5.46868432856672,0.417105247244623,1.30622112943883,-3.65734822944504,-3.696114765969,2.89037175789616,2,2.10878216114067
403,Virola,michelii,Virola_michelii,BF,Generalist,BFGeneralist,Bafog,1.53112184542493,-0.444608895225791,4.25931046044847,5.09655898498267,0.692916153644283,1.74747868923584,-2.34754051419778,-3.325258251388,3.17805383034795,3,2.40811586415758
405,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,BF,Generalist,BFGeneralist,Bafog,1.89561948269532,-0.271697497110088,2.74174576200769,4.47731395158601,0.708625187600561,1.65252636890795,-3.42499910870893,-4.34255902892416,2.07944154167984,2,2.40811586415758
445,Protium,stevensonii,Protium_stevensonii,BF,Generalist,BFGeneralist,Bafog,2.02604206901305,-0.559411481351968,3.86618243263397,4.39636078491577,0.0342413410095649,1.38782836892805,-2.43717132748297,-4.0807860950633,3.17805383034795,3,2.37606616940397
419,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,1.42076496177315,-0.350695603257456,3.32507744429905,4.18711676134129,0.199809239117016,2.2701495172848,-2.81068327295209,-4.2034500816608,2.77258872223978,2,1.76025098636051
688,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Paracou,0.817615095869797,-0.845403567346502,3.70475030720412,4.49915109985366,0.0396967808432277,2.09284189393839,-2.5605011872557,-3.37721634901402,3.46573590279973,4,1.9280493242113
145,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Paracou,0.761343147269281,-0.632057372436136,3.66588313031053,5.14473147304102,0.0546444085373905,1.71010896974969,-3.60803706626984,-3.85375409730417,2.63905732961526,2,1.82394672021852
110,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Paracou,1.98275374927787,-0.423907333352762,4.22148114473461,4.50344625685716,0.0615677864763663,1.53646477303711,-2.73290657710108,-3.38154182400371,2.77258872223978,2,1.72070932765429
426,Jacaranda,copaia subsp. copaia,Jacaranda_copaia subsp. copaia,TF,Generalist,TFGeneralist,Bafog,2.0602141557756,-0.184259261564229,3.10963556160236,5.68271790229408,1.08364722065232,1.72284473040295,-3.3755439625016,-4.39384580672342,2.89037175789616,3,1.80899895828096
427,Hymenopus,heteromorphus,Hymenopus_heteromorphus,TF,Generalist,TFGeneralist,Bafog,1.44161637953968,-0.771553935407472,3.59492846269444,4.22023009635932,0.242136033051479,1.45673225372742,-3.55792101870678,-4.4035305964191,2.77258872223978,2,1.80899895828096
428,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,1.57618833093829,-0.627801667225077,3.97123326845174,4.02189518325397,0.404342379760631,1.6353553628969,-3.3999065151889,-4.32735361798734,2.56494935746154,3,1.80899895828096
432,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,1.33686661498827,-0.710635858228642,4.65513814200261,4.63700357180712,0.242690048086418,1.21857344235409,-2.90438922514714,-4.61013750270365,3.17805383034795,2,2.0653976690304
440,Conceveiba,guianensis,Conceveiba_guianensis,BF,Generalist,BFGeneralist,Bafog,0.526471411599096,-0.412071570631593,4.70976314715132,5.35031787759209,0.445147934098167,1.46957137968956,-2.61656213445717,-4.36334463504641,2.56494935746154,1,2.52991836714909
689,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Paracou,1.08763117432013,-0.694808300136578,4.3245871852589,4.3452138617442,0.0702081230416421,1.62247107834555,-3.30964418685965,-3.66624773443696,2.70805020110221,3,1.83196066949543
444,Conceveiba,guianensis,Conceveiba_guianensis,TF,Generalist,TFGeneralist,Bafog,0.465477445261694,-0.39337734457241,4.91596662381402,5.47213834934689,0.448920534785892,1.18522089511213,-2.94885994726051,-3.92596474135104,2.83321334405622,2,2.31789638461929
420,Protium,stevensonii,Protium_stevensonii,TF,Generalist,TFGeneralist,Bafog,2.06437940127474,-0.673647032512305,4.01860233283309,4.4724177018823,0.0844893075569198,1.43147186223531,-2.58340304418728,-4.3742481655564,3.04452243772342,4,1.76025098636051
