Code,Forest,idTree,specCode,Species,Genus,Plot,Subplot,FieldNbr,gmin.slope,Code_Meas_quality,R2,beta,Leaf_area,Vpsat.kPa_mean,VPD_mean,T.cels_mean,RH.perc_mean,t0,timeMeas_chosen.h,timeMeas_chosen.min,time_start,time_end,nMeas_chosen,nMeas_total,first_chosen_meas,last_chosen_meas,mass_start,mass_end,mass_Loss_Meas_chosen,file,Comment
451,Bafog,4699,Por.gui,guianensis,Poraqueiba,3,57,12,3.90996375840829,1,1,-8.41338566908321e-4,87.456627,2.72926488690774,0.0113907308666773,22.52,57.72,2021-03-17 15:04:11,2.11666666666667,127,2021-03-17 16:05:00,2021-03-17 18:12:00,5,8,3,7,2.6228,2.516,0.1068,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
452,Bafog,15745,Hym.het,heteromorphus,Hymenopus,3,58,28,2.63988518989074,1,1,-5.07326856726101e-4,80.4451617,2.72321670041659,0.011059847375165,22.4833333333333,58.8666666666667,2021-03-17 15:07:59,2.66666666666667,160,2021-03-17 15:33:00,2021-03-17 18:13:00,6,8,2,7,1.7624,1.6811,0.0812999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
453,Bafog,15746,Boc.pro,prouacensis,Bocoa,3,58,29,4.84135898857997,1,1,-9.21310255854908e-4,79.1761899,2.72321670041659,0.0111273120832043,22.4833333333333,58.6166666666667,2021-03-17 15:09:37,2.66666666666667,160,2021-03-17 15:33:00,2021-03-17 18:13:00,6,8,2,7,1.5918,1.4442,0.1476,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
454,Bafog,3709,Esc.cor,coriacea,Eschweilera,3,57,4,1.51360891149147,1,1,-6.09628465730548e-4,165.943862,2.72321670041659,0.0112366438832858,22.4833333333333,58.2,2021-03-17 15:12:59,2.55,153,2021-03-17 15:42:00,2021-03-17 18:15:00,6,8,2,7,3.6252,3.5311,0.0941000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
455,Bafog,3736,Por.gui,guianensis,Poraqueiba,3,58,18,3.52089570686238,1,0.99,-6.24218997152801e-4,71.789423,2.72267485437561,0.0114332475485144,22.48,57.46,2021-03-17 15:15:11,2.13333333333333,128,2021-03-17 16:07:00,2021-03-17 18:15:00,5,8,3,7,1.9332,1.8534,0.0798000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
456,Bafog,3624,Esc.cor,coriacea,Eschweilera,3,50,4,3.31468462808178,1,1,-7.84969920434695e-4,96.3743435,2.71935348982897,0.0113761580495127,22.46,57.62,2021-03-17 15:16:45,2.15,129,2021-03-17 16:07:00,2021-03-17 18:16:00,5,8,3,7,2.5446,2.4431,0.1015,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
457,Bafog,3744,Hym.het,heteromorphus,Hymenopus,3,59,6,6.26721267154072,1,1,-0.00148949503143378,95.6895869,2.72184009563966,0.0114986325452719,22.475,57.2,2021-03-17 15:17:46,1.56666666666667,94,2021-03-17 16:08:00,2021-03-17 17:42:00,4,8,3,6,1.7759,1.636,0.1399,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
458,Bafog,3751,Por.gui,guianensis,Poraqueiba,3,59,13,4.08793277599302,1,1,-9.8729843780567e-4,100.943465,2.71220405884508,0.01107675997405,22.4166666666667,58.6333333333333,2021-03-17 15:19:29,2.68333333333333,161,2021-03-17 15:36:00,2021-03-17 18:17:00,6,8,2,7,3.0232,2.8624,0.1608,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
459,Bafog,3630,Esc.cor,coriacea,Eschweilera,3,50,11,2.40074952417519,1,1,-8.53777956880925e-4,145.587431,2.71604971702191,0.0113089023123055,22.44,57.82,2021-03-17 15:20:45,2.11666666666667,127,2021-03-17 16:10:00,2021-03-17 18:17:00,5,8,3,7,3.9048,3.7964,0.1084,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
460,Bafog,15759,Por.gui,guianensis,Poraqueiba,3,59,29,2.38708784920339,1,1,-7.54801185280108e-4,128.896537,2.71604971702191,0.0113571450019161,22.44,57.64,2021-03-17 15:24:23,2.11666666666667,127,2021-03-17 16:11:00,2021-03-17 18:18:00,5,8,3,7,3.6057,3.5095,0.0962000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
461,Bafog,3636,Por.gui,guianensis,Poraqueiba,3,51,3,NA,4,0.45,NA,123.948432,2.72595525018748,0.0114460396861646,22.5,57.4666666666667,2021-03-17 17:14:00,1.06666666666667,64,2021-03-17 17:14:00,2021-03-17 18:18:00,3,8,5,7,3.0746000000000002,3.0497,0.0249000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
462,Bafog,43001,Con.gui,guianensis,Conceveiba,3,54,55,6.47211249207307,1,1,-0.00251114803988307,156.466058,2.71604971702191,0.0114802770013973,22.44,57.18,2021-03-17 15:27:09,2.11666666666667,127,2021-03-17 16:12:00,2021-03-17 18:19:00,5,8,3,7,3.5828,3.2629,0.3199,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
463,Bafog,42991,Boc.pro,prouacensis,Bocoa,3,54,45,5.24663516921173,1,1,-0.00105985477470378,83.2134021,2.71494260861596,0.0112387617663155,22.4333333333333,58.0666666666667,2021-03-17 15:28:02,2.68333333333333,161,2021-03-17 15:39:00,2021-03-17 18:20:00,6,8,2,7,1.6998,1.53,0.1698,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
464,Bafog,43017,Jac.cop,copaia subsp. copaia,Jacaranda,3,54,72,6.64406096488864,3,0.99,-4.40984743411927e-4,26.8663727,2.72595525018748,0.011437396300881,22.5,57.5,2021-03-17 15:28:59,1.03333333333333,62,2021-03-17 16:44:00,2021-03-17 17:46:00,3,8,4,6,0.4024,0.3751,0.0273,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
465,Bafog,41503,Jac.cop,copaia subsp. copaia,Jacaranda,3,12,65,15.3896142842207,1,0.99,-9.72582691104259e-4,26.5257156,2.70619085946747,0.0110300616808368,22.38,58.72,2021-03-17 15:29:40,1.77222222222222,106.333333333333,2021-03-17 15:29:40,2021-03-17 17:16:00,5,8,1,5,0.4678,0.364,0.1038,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
466,Bafog,15361,Vir.mic,michelii,Virola,3,12,24,9.48421872719243,3,0.99,-0.00105914093549374,44.8546306,2.72595525018748,0.0115263328566306,22.5,57.1666666666667,2021-03-17 15:30:45,1.1,66,2021-03-17 17:16:00,2021-03-17 18:22:00,3,8,5,7,0.9148,0.8447,0.0700999999999999,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_17_03_2021.csv,NA
467,Bafog,33216,Cas.jav,javitensis,Casearia,2,1,40,2.39452526942694,1,1,-4.32331602910516e-4,81.3944466,2.69342908411684,0.0102694936966222,22.3,61.34,2021-03-18 13:21:59,2.68333333333333,161,2021-03-18 14:11:00,2021-03-18 16:52:00,5,8,3,7,1.207,1.1376,0.0694000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
468,Bafog,33214,Con.gui,guianensis,Conceveiba,2,1,38,2.23129904889261,1,1,-5.5599708078607e-4,112.67041,2.69342908411684,0.0102388482227055,22.3,61.46,2021-03-18 13:26:02,2.68333333333333,161,2021-03-18 14:12:00,2021-03-18 16:53:00,5,8,3,7,1.9046,1.8145,0.0901000000000001,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
469,Bafog,10616,Boc.pro,prouacensis,Bocoa,2,8,29,3.12780601901044,1,1,-4.34413263687696e-4,62.6675813,2.69342908411684,0.0102604540911227,22.3,61.38,2021-03-18 13:26:38,2.68333333333333,161,2021-03-18 14:12:00,2021-03-18 16:53:00,5,8,3,7,1.2013,1.131,0.0703,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
470,Bafog,3856,Jac.cop,copaia subsp. copaia,Jacaranda,2,8,4,8.07314866990107,1,0.99,-2.64642822805499e-4,14.5647667,2.72210456725018,0.0104198120766616,22.475,61.2,2021-03-18 13:30:24,2.21666666666667,133,2021-03-18 14:40:00,2021-03-18 16:53:00,4,8,4,7,0.3761,0.3409,0.0352,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
471,Bafog,33461,Cas.jav,javitensis,Casearia,2,15,34,4.7705204169391,1,0.99,-0.00139520120914415,129.176909,2.72210456725018,0.0104817173799494,22.475,60.975,2021-03-18 13:31:27,2.23333333333333,134,2021-03-18 14:40:00,2021-03-18 16:54:00,4,8,4,7,2.0263,1.8397,0.1866,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
472,Bafog,1012,Boc.pro,prouacensis,Bocoa,2,16,17,6.63421044719766,1,1,-8.95484737588053e-4,58.8637028,2.70010747142851,0.0106161639144901,22.34,60.16,2021-03-18 13:33:09,2.68333333333333,161,2021-03-18 14:14:00,2021-03-18 16:55:00,5,8,3,7,1.3872,1.2425,0.1447,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
473,Bafog,4215,Lic.mem,membranacea,Licania,4,16,6,8.3416542451274,1,1,-4.45125375961715e-4,23.4933729,2.69619483333197,0.0105155270649752,22.3166666666667,60.4833333333333,2021-03-18 13:34:50,3.25,195,2021-03-18 13:40:00,2021-03-18 16:55:00,6,8,2,7,0.4705,0.3822,0.0883,C:/Users/marion.boisseaux/Dropbox/Mon PC (Jaboty20)/Documents/METRADICA/Trait_Data_Cleaning/traits/input/Gmin/input/Metradica/Bafog/input/g_min_METRADICA_BAFOG_18_03_2021.csv,NA
