Code,idTree,Name,Genus,Species,Family,TLP,ptlp_Marechaux2016,Forest,Habitat,Type,Gmin,DateField,Plot,SubPlot,FieldNbr,midribVLA,SecondaryVLA,TertiaryVLA,MajVLA,Nitrogen,Carbon,X.S,Phosphorous,Fe..g.kg.,Mn..g.kg.,Mg..g.kg.,Al..g.kg.,Ca..g.kg.,Na..g.kg.,Potassium,Cr..mg.kg.,Cu..mg.kg.,Ni..mg.kg.,Pb..mg.kg.,Rb..mg.kg.,Sr..mg.kg.,Zn..mg.kg.,LSWC,SD,fvfm,Xutm,Yutm,Latitude,Longitude,DBH,TWI
148,138144,Laetia_procera,Laetia,procera,Salicaceae,-1.66892,-1.6617525,Paracou,BF,BF,2.03998392,13/11/2020,13,2,108,0.16637232,0.965685276,1.57496959,2.707027185,1.49,48.83,0.117,0.475287067,0.099482538,0.082305767,6.4627485,0.079754,12.517386,1.619364286,4.840840357,1.835304018,6.512607143,1.026845,0,9.86,147.0908636,5.825,196.7544,641.025641,0.805,"285,475.69","583,291.25",NA,NA,25.31847134,9.54106
149,138122,Pterocarpus_officinalis,Pterocarpus,officinalis,Fabaceae,-1.62108,-1.61581,Paracou,BF,BF,1.20358031,13/11/2020,13,2,86,0.296309956,1.464117785,2.193809128,3.954236869,2.27,46.72,0.114,0.98060646,0.132999539,0.03371705,2.014733766,0.079224775,3.367018981,0.018650635,10.68290745,2.339776741,5.332274868,2.436883117,0,41.79070929,59.68118245,12.11788212,147.8316,381.4102564,0.828,"285,460.19","583,280.13",NA,NA,41.71974522,9.54106
150,138083,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-2.17852,-2.15114,Paracou,BF,Generalist,2.306712264,13/11/2020,13,2,47,0.185485106,0.895037083,2.10986598,3.190388168,2.28,61.12,0.124,0.567735463,0.142119359,0.06750451,1.378680479,0.108790814,1.272976535,1.018336781,3.312621425,2.75383826,1.738998645,1.228607089,0,15.70644034,19.21204557,4.388916625,111.5435,243.5897436,0.75,"285,480.47","583,231.94",NA,NA,32.96178344,9.54106
171,140725,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.39644,-1.40008,Paracou,TF,Generalist,3.343702008,13/11/2020,13,4,669,0.292373595,1.433752645,4.491642442,6.217768681,1.22,59.02,0.215,0.467003061,0.105072394,0.023987791,2.447852794,0.079245509,2.445245509,0.933996293,3.706427502,5.602909033,7.991623895,4.805209581,0,7.000998004,35.96144075,6.926147705,132.3127,211.5384615,0.829,"285,601.09","583,083.94",NA,NA,20.38216561,5.989002
172,141137,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.86444,-1.8495175,Paracou,TF,Generalist,2.538894222,13/11/2020,13,4,2830,0.175258689,0.512773779,1.946413662,2.63444613,2.07,45.06,0.12,0.791087067,0.163282538,0.098155767,2.7427485,0.162004,12.742386,0.336764286,3.257590357,3.927829851,6.442607143,2.113225,0,3.6295,109.7908636,8.1425,107.9081,NA,0.817,"285,560.72","583,099.50",NA,NA,15.92356688,6.266085
173,141103,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.49004,-1.4899675,Paracou,TF,Generalist,2.946952681,13/11/2020,13,4,2501,0.3440739,1.861802839,6.526337001,8.73221374,1.21,47.6,0.203,0.473823979,0.070217647,0.023732633,2.627062031,0.029613807,2.654713357,1.361545058,5.641411063,5.419057713,10.86303866,2.421585793,0,15.29264632,34.1179226,7.788894447,149.0107,176.2820513,0.843,"285,577.13","583,107.81",NA,NA,15.44585987,6.266085
176,138115,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.92892,-1.91144,Paracou,BF,Generalist,1.361101971,13/11/2020,13,2,79,0.120316776,0.529504283,1.886399023,2.536220081,2.56,48.62,0.118,1.665087067,0.045640038,0.041800767,2.0172485,0.010269,4.455136,0.029294286,12.86359036,2.390966518,13.13010714,0.551175,0,58.5,40.05336364,10.865,163.2007,NA,0.805,"285,474.16","583,265.06",NA,NA,20.06369427,9.54106
185,141112,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.52748,-1.5259225,Paracou,TF,Generalist,2.855331117,13/11/2020,13,4,2805,0.250050212,1.359266037,4.036594098,5.645910347,1.32,56.28,0.205,0.480376314,0.087632274,0.024112542,2.154439621,0.075502994,2.657071856,1.249864557,4.172495366,3.060006505,6.275057029,2.019730539,0,9.515968064,30.82421521,7.50249501,149.8935,189.1025641,0.815,"285,570.06","583,113.94",NA,NA,14.49044586,6.266085
196,137892,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.46092,-1.4620025,Paracou,BF,Generalist,1.511649223,13/11/2020,13,1,1100,0.319049918,1.372505389,5.256258079,6.947813386,1.27,53.29,0.2,0.472912067,0.076982538,0.034750767,2.3512485,0.068004,5.527386,0.729364286,3.489590357,2.640864018,10.74260714,0.95005,0,10.115,62.79086364,8.815,112.9451,291.6666667,0.8,"285,463.31","583,255.44",NA,NA,13.69426752,9.54106
198,140467,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.57116,-1.56787,Paracou,TF,Generalist,2.089745452,13/11/2020,13,4,406,0.242510524,1.378538871,4.519532509,6.140581903,1.15,50.48,0.177,0.469171652,0.104234656,0.027864699,2.927212106,0.044516258,2.351061531,0.879804188,4.228454584,5.852341022,6.515865075,1.220035018,0,12.7963982,22.35454091,6.770885443,115.2944,227.5641026,0.815,"285,561.81","583,114.00",NA,NA,18.47133758,6.266085
199,140512,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.67516,-1.667745,Paracou,TF,Generalist,1.360683785,13/11/2020,13,4,452,0.212791142,0.820374265,1.757404829,2.790570235,1.91,54.58,0.107,0.54968644,0.09414583,0.029144055,1.521792084,0.090234469,0.685757515,0.674212711,4.482304967,1.526932884,2.981069281,0.98991984,0,15.49098196,6.929723083,5.425851703,137.9145,189.3939394,0.762,"285,582.22","583,091.63",NA,NA,28.02547771,5.989002
200,138434,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.46092,-1.4620025,Paracou,TF,Generalist,2.17719165,13/11/2020,13,2,400,0.317243041,1.79632444,5.11825077,7.23181825,1.09,51.31,0.203,0.396587067,0.059382538,0.016685767,2.6002485,0.055204,2.297386,1.020364286,3.909840357,2.111191518,5.652607143,1.079585,0,8.805,24.36836364,5.8725,127.5259,192.3076923,0.811,"285,536.00","583,194.38",NA,NA,28.98089172,6.06824
201,137902,Eperua_falcata,Eperua,falcata,Fabaceae,-2.00588,-1.9853475,Paracou,BF,BF,0.890125465,13/11/2020,13,1,1110,0.467238903,3.386810867,6.142772068,9.996821837,1.89,52.35,0.118,0.856658737,0.046984046,0.155577978,2.000248376,0.030873563,5.444663668,0.177625473,8.204488113,0.763302367,8.980616834,1.401654173,0,28.60569715,75.20326201,9.512743628,122.716,493.5897436,0.789,"285,470.00","583,240.75",NA,NA,36.14649682,9.54106
202,138104,Eperua_falcata,Eperua,falcata,Fabaceae,-1.75004,-1.739655,Paracou,BF,BF,0.898129177,13/11/2020,13,2,68,0.345003498,2.939284231,6.958726825,10.24301455,1.94,52.09,0.198,0.798885953,0.099682221,0.158264031,3.469217718,0.063667668,5.773159159,0.563928214,4.964554912,3.951938456,13.27338052,1.095885886,0,17.04704705,73.11397761,9.66966967,156.7324,407.0512821,0.799,"285,468.56","583,251.81",NA,NA,38.69426752,9.54106
203,138158,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.74588,-1.73566,Paracou,BF,Generalist,1.265027228,13/11/2020,13,2,122,0.199951659,0.95212525,2.471661841,3.623738749,1.83,51.63,0.224,0.754209962,0.083840618,0.120345594,3.149173913,0.078964518,5.189791104,1.793467552,3.229225744,2.17551626,5.824694795,2.574692654,0,15.22738631,112.2347463,12.90354823,172.1585,358.974359,0.819,"285,478.91","583,272.88",NA,NA,16.71974522,9.54106
204,138157,Laetia_procera,Laetia,procera,Salicaceae,-1.84988,-1.835535,Paracou,BF,BF,3.367441515,13/11/2020,13,2,121,0.197771874,1.15396562,5.199888093,6.551625587,1.78,50.39,0.122,0.717869197,0.072185353,0.129501265,4.587660839,0.025553447,8.728657343,1.670194092,6.227362994,0.849966551,4.992614528,1.146228771,0,13.23176823,158.2825811,6.136363636,144.2341,660.2564103,0.824,"285,485.25","583,270.63",NA,NA,34.07643312,9.54106
205,138138,Iryanthera_hostmannii,Iryanthera,hostmannii,Myristicaceae,-1.64812,-1.6417775,Paracou,BF,BF,0.833688733,13/11/2020,13,2,102,0.247548902,1.349490528,3.118640242,4.715679671,1.47,52.88,0.142,0.632689,0.047988573,0.35229887,2.566548853,0.036210369,6.702279163,0.074740066,7.670578621,2.751280177,8.006088876,1.822283151,0,35.05483549,83.9390465,16.88434696,139.6641,211.5384615,0.803,"285,468.63","583,297.38",NA,NA,17.19745223,9.54106
206,138128,Carapa_surinamensis,Carapa,surinamensis,Meliaceae,-1.84156,-1.827545,Paracou,BF,BF,1.294329955,13/11/2020,13,2,92,0.17559676,0.841859534,1.599826157,2.617282451,1.73,48.51,0.173,0.814994564,0.082698888,0.02090622,3.46398049,0.052430215,7.301036518,0.343486029,5.196188451,2.398390713,5.110162224,0.862661331,0,14.03701851,81.58165446,12.51625813,148.6188,NA,0.821,"285,466.66","583,288.94",NA,NA,17.51592357,9.54106
207,138143,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.71884,-1.7096925,Paracou,BF,BF,1.396226537,13/11/2020,13,2,107,0.290142042,2.695785364,1.753050238,4.738977644,1.53,49.77,0.454,0.684402664,0.227430108,0.038901865,3.25898951,0.035743257,8.848537463,1.846018267,15.50308727,33.15465187,5.946660482,20.93208791,0,71.72827173,92.49836527,17.75724276,240.9301,230.7692308,0.747,"285,476.03","583,291.88",NA,NA,33.75796178,9.54106
197,138966,Protium_opacum subsp. rabelianum,Protium,opacum subsp. rabelianum,Burseraceae,-2.30124,-2.2689925,Paracou,BF,BF,8.025911435,16/11/2020,13,2,938,0.344929591,1.861012003,3.174356001,5.380297595,1.58,50.53,0.168,0.754587067,0.084707538,0.016690767,2.3537485,0.011049,5.697386,0.337014286,6.998590357,5.222164851,6.377607143,1.261005,0,18.79,63.64086364,8.0825,114.2909,275.6410256,0.848,"285,597.91","583,211.69",NA,NA,25,8.45702
208,138955,Carapa_surinamensis,Carapa,surinamensis,Meliaceae,-1.73132,-1.7216775,Paracou,BF,BF,1.344525007,16/11/2020,13,2,926,0.137855204,0.678896108,1.154057311,1.970808622,1.78,48.11,0.323,0.682110232,0.24898101,0.027396862,3.441911367,0.244771157,8.169640461,0.592252665,4.773250232,5.385025723,9.081228986,2.82790686,0,12.223335,134.5426777,16.8452679,149.2003,NA,0.828,"285,597.28","583,225.13",NA,NA,19.9044586,8.45702
213,138956,Eperua_falcata,Eperua,falcata,Fabaceae,-1.8998,-1.883475,Paracou,BF,BF,2.911327596,16/11/2020,13,2,927,0.420727546,3.133639702,6.297768052,9.852135302,2.06,51.98,0.136,0.864383642,0.159196333,0.196024804,3.480969955,0.158166249,7.49362644,0.506624222,5.436745475,2.328026057,7.824343658,0.425007511,0,18.19729594,110.3063231,10.23535303,143.7267,467.9487179,0.817,"285,597.44","583,224.63",NA,NA,47.29299363,8.45702
221,138754,Pterocarpus_officinalis,Pterocarpus,officinalis,Fabaceae,-1.879,-1.8635,Paracou,BF,BF,2.18697937,16/11/2020,13,2,720,0.252419751,1.466364501,2.28258273,4.001366981,2.55,52.33,0.169,1.100249377,0.132144638,0.075236575,2.220039277,0.065122195,7.33594243,0.039612219,8.260000143,2.925870291,4.387298421,1.86883581,0,20.06483791,92.44501247,11.97506234,146.6811,298.0769231,0.804,"285,560.53","583,287.88",NA,NA,32.80254777,9.582552
222,138533,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.97052,-1.95139,Paracou,BF,Generalist,1.399826903,16/11/2020,13,2,499,0.177960357,0.938024432,3.116096643,4.232081431,2.03,52.44,0.267,0.798,0.0598,0.194149667,2.044089375,0.04692,2.657282286,0.28601125,5.735650143,1.222502467,11.43326667,1.0892279,0,35.21,113.876125,9.81,118.7836,400.6410256,0.759,"285,512.78","583,312.25",NA,NA,42.03821656,9.582552
223,138957,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.6918,-1.683725,Paracou,BF,BF,1.432947538,16/11/2020,13,2,928,0.257698944,2.794057075,2.838728325,5.890484344,1.48,48.6,0.491,0.678642715,0.082884232,0.031327013,3.758572231,0.005229541,5.732816652,2.217077096,13.45374266,8.728415635,3.825615436,1.42900489,0,65.81836327,58.01010479,22.76447106,200.3532,192.3076923,0.811,"285,598.31","583,233.31",NA,NA,41.40127389,9.758042
224,138814,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.463,-1.464,Paracou,BF,Generalist,7.595651934,16/11/2020,13,2,782,0.321953782,1.606783961,5.054583344,6.983321087,1.07,50.91,0.153,0.467482517,0.061988012,0.032057609,2.672916459,0.036588412,2.148134152,1.048712537,4.392008135,2.342145321,9.236530137,1.559143756,68.19305694,10.50949051,24.19193307,6.603396603,114.257,NA,0.798,"285,587.22","583,216.19",NA,NA,17.19745223,8.45702
225,138941,Eperua_falcata,Eperua,falcata,Fabaceae,-1.79164,-1.779605,Paracou,BF,BF,2.073503102,16/11/2020,13,2,912,0.268101026,2.259363074,3.920454098,6.447918198,2.07,52.36,0.165,0.818637275,0.158642285,0.349774215,2.424438252,0.139764529,6.056395076,0.661584419,6.172996135,4.53964676,8.580427522,2.273023948,0,19.749499,84.39491483,8.386773547,111.5078,317.3076923,0.808,"285,593.81","583,249.13",NA,NA,15.92356688,9.758042
226,138828,Pterocarpus_officinalis,Pterocarpus,officinalis,Fabaceae,-1.76668,-1.755635,Paracou,BF,BF,1.547073787,16/11/2020,13,2,797,0.262149887,1.060985711,4.955396006,6.278531603,3.2,52,0.187,1.022988506,0.236831584,0.056396468,3.018080335,0.137516242,4.10023217,0.034508996,9.840729778,4.03560633,5.210661336,2.075115342,0,43.27586207,58.79672664,29.54022989,174.9472,310.8974359,0.832,"285,583.13","583,250.50",NA,NA,20.70063694,9.758042
227,138668,Pterocarpus_officinalis,Pterocarpus,officinalis,Fabaceae,-1.56492,-1.5618775,Paracou,BF,BF,1.421754003,16/11/2020,13,2,634,0.288251918,1.238995214,2.850086381,4.377333512,2.79,51.23,0.168,1.165668663,0.052370259,0.025927811,2.108871632,0.002634731,1.085112062,0.01556512,11.31801411,1.00459328,16.90196274,3.543735429,0,66.16766467,15.07098303,23.88223553,159.107,230.7692308,0.836,"285,552.09","583,255.94",NA,NA,27.07006369,9.582552
229,138769,Pterocarpus_officinalis,Pterocarpus,officinalis,Fabaceae,-1.49836,-1.4979575,Paracou,BF,BF,0.838780748,16/11/2020,13,2,737,0.241357346,1.213751549,3.941556521,5.396665417,2.49,52.53,0.152,1.227341012,0.063720581,0.033344684,2.094230721,0.004807211,1.763928178,0.030421883,12.08377581,1.744599366,11.25014188,3.398455583,0,92.28843265,26.37068102,31.26690035,182.8868,243.5897436,0.828,"285,554.72","583,267.25",NA,NA,30.89171975,9.582552
209,137579,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.8582,-1.843525,Paracou,BF,BF,1.19113597,19/11/2020,13,1,782,0.37679932,3.376773294,3.118023729,6.871596342,1.32,51.08,0.337,0.571730528,0.044957453,0.022074916,2.642032565,0.013651303,5.373132265,2.232829946,11.97253543,3.734245008,4.546700544,0.640631263,0,29.85971944,59.2092822,16.83366733,212.7,253.2051282,0.782,"285,432.16","583,166.50",NA,NA,64.17197452,10.237195
210,137314,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.27212,-2.2410275,Paracou,BF,Generalist,0.832749092,19/11/2020,13,1,514,0.152190411,0.81616212,4.662530735,5.630883266,1.57,54.29,0.12,0.473121749,0.095400639,0.011212586,1.26564697,0.09074011,8.099535303,0.176128478,5.341602761,3.128188801,7.386186422,1.707366049,0,7.801702554,124.8781809,3.584376565,125.8076,217.9487179,0.81,"285,401.75","583,184.75",NA,NA,17.03821656,10.237195
211,137018,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.84156,-1.827545,Paracou,BF,Generalist,2.129291016,19/11/2020,13,1,114,0.140282173,0.576412721,1.674508908,2.391203801,2.03,48.6,0.123,1.088131132,0.044352215,0.057134334,1.568532766,0.01151976,9.792282141,0.056242407,8.327754234,1.606562299,8.661938112,0.096918459,0,26.09054527,88.83528128,9.5997999,150.9047,NA,0.831,"285,342.59","583,258.56",NA,NA,26.59235669,7.006417
212,137209,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.54828,-1.5458975,Paracou,BF,Generalist,10.06892355,19/11/2020,13,1,408,0.457948278,2.255190362,7.467922605,10.18106125,1.12,41.52,0.141,0.461475591,0.042490048,0.023941825,2.510737762,0.024669331,2.383502498,0.730134152,4.964126231,3.273025992,6.850756386,0.284765235,0,12.09290709,34.0293343,6.663336663,125.6868,198.7179487,0.801,"285,369.69","583,250.81",NA,NA,23.24840764,7.006417
214,137431,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.52124,-1.51993,Paracou,BF,Generalist,7.984085981,19/11/2020,13,1,634,0.327048029,1.929027346,5.361386026,7.6174614,1.25,51.62,0.154,0.43010696,0.074083455,0.030755012,2.473275225,0.070133866,3.343042957,1.037826459,2.547043314,2.119939079,6.376230912,1.583136863,0,5.314685315,47.31854509,5.25974026,112.4725,224.3589744,0.819,"285,394.50","583,245.44",NA,NA,14.64968153,7.006417
215,137892,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.53164,-1.5299175,Paracou,BF,Generalist,2.670576849,19/11/2020,13,1,1100,0.274395859,1.230880936,4.947780423,6.453057218,1.08,51.88,0.185,0.376335731,0.120512026,0.043082684,2.25898951,0.106897103,6.071314685,1.22863565,2.128961396,4.123526325,7.609997146,1.16472028,0,6.213786214,65.47538825,9.425574426,122.1803,246.7948718,0.821,"285,463.31","583,255.44",NA,NA,13.69426752,9.54106
216,137869,Eschweilera_coriacea,Eschweilera,coriacea,Lecythidaceae,-1.52332,-1.5219275,Paracou,BF,Generalist,1.006220336,19/11/2020,13,1,1075,0.207983459,1.215520923,6.444081892,7.867586274,1.45,51.87,0.153,0.627400767,0.034884981,0.136749141,1.333915458,0.008958479,2.138955478,0.021535053,4.649415065,1.01010407,8.031622954,0.422436218,0,32.26113057,122.0518896,9.242121061,144.2936,525.6410256,0.814,"285,451.84","583,283.75",NA,NA,40.76433121,9.54106
232,137980,Symphonia_globulifera,Symphonia,globulifera,Clusiaceae,-1.62732,-1.6218025,Paracou,BF,BF,1.317482779,19/11/2020,13,1,2803,0.275237334,3.091678915,2.399282303,5.766198552,1.38,50.08,0.536,0.586913087,0.055819181,0.068805861,3.542047328,0.03466034,8.800481804,1.790720529,11.39925089,2.374825142,5.647619048,0.986371528,0,52.92207792,86.53958541,30.93906094,209.0636,256.4102564,0.761,"285,436.28","583,200.81",NA,NA,28.18471338,10.237195
233,138018,Laetia_procera,Laetia,procera,Salicaceae,-1.77916,-1.76762,Paracou,BF,BF,3.170767041,19/11/2020,13,1,2841,0.174420598,1.095355626,2.763912664,4.033688888,1.27,50.69,0.137,0.48095,0.101125,0.133774667,4.123089375,0.090535,9.469282286,2.46476125,2.753400143,1.342127467,4.548266667,3.5192479,0,0,145.876125,4.58425,158.934,862.1794872,0.816,"285,427.91","583,202.94",NA,NA,27.07006369,10.237195
234,137163,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.93308,-1.915435,Paracou,BF,Generalist,1.804304935,19/11/2020,13,1,361,0.073683152,0.39199971,1.74934118,2.215024041,1.43,44.94,0.098,0.664164164,0.095445445,0.074849516,2.561150526,0.064449449,13.90819048,0.443955205,2.794694838,3.506291258,4.107374041,1.330728629,0,0,107.9340591,9.86986987,132.0694,224.3589744,0.789,"285,383.88","583,200.69",NA,NA,18.63057325,8.391022
236,137855,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.34652,-1.35214,Paracou,BF,Generalist,3.077516959,19/11/2020,13,1,1061,0.435059878,1.946317842,2.289339358,4.670717077,2.33,49.75,0.204,0.856215676,0.059211183,0.018786487,3.673579006,0.031437843,3.472074174,1.458823015,3.651672634,2.134053886,15.43761025,2.316068797,0,18.08287569,62.63217673,14.43834249,208.4942,365.3846154,0.819,"285,436.81","583,275.94",NA,NA,22.61146497,9.54106
237,137648,Chrysophyllum_prieurii,Chrysophyllum,prieurii,Sapotaceae,-2.39484,-2.35888,Paracou,BF,Generalist,0.735524019,19/11/2020,13,1,853,0.171594332,0.797813587,5.725287625,6.694695543,1.43,50.83,0.127,0.58,0.057275,0.018939667,1.963589375,0.00358,12.99928229,0.64526125,8.890650143,5.126022467,10.04076667,10.9047879,0,24.755,164.926125,6.2775,132.3398,282.0512821,0.818,"285,420.06","583,252.38",NA,NA,26.59235669,9.54106
238,137705,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.80828,-1.795585,Paracou,BF,Generalist,4.010263279,19/11/2020,13,1,910,0.248619903,1.347158155,4.905575411,6.501353469,1.19,43.01,0.147,0.4804,0.0784,0.051124667,2.168089375,0.048055,4.611282286,0.23036125,2.563650143,5.650739133,6.208266667,1.7825179,0,0,62.126125,7.555,114.7503,429.2929293,0.828,"285,439.31","583,250.00",NA,NA,14.01273885,9.54106
239,205863,Hymenopus_heteromorphus,Hymenopus,heteromorphus,Chrysobalanaceae,-1.58364,-1.579855,Paracou,BF,Generalist,1.237779447,19/11/2020,13,3,2921,0.290151773,1.513476337,5.034125068,6.837753178,1.08,52.05,0.166,0.466516966,0.125998004,0.04819328,1.966656063,0.09509481,5.004273738,0.300260729,2.988922298,8.16708829,6.789687292,2.843680539,0,6.576846307,49.52208084,7.380239521,113.361,NA,0.808,"285,445.41","583,155.44",NA,NA,12.89808917,10.237195
241,146077,Jacaranda_copaia subsp. copaia,Jacaranda,copaia subsp. copaia,Bignoniaceae,-1.40684,-1.4100675,Paracou,BF,Generalist,5.348448498,30/11/2020,15,1,770,0.411324034,2.065230716,3.413746084,5.890300833,1.96,53.37,0.199,0.596895343,0.039964947,0.020730763,2.52487669,0.031897847,1.69382302,0.883085879,2.26304471,0.970783642,9.990752796,1.178004907,0,7.876815223,21.20793691,8.167250876,167.4322,301.2820513,0.796,"286,368.88","583,747.94",NA,NA,22.77070064,8.124021
242,146708,Bocoa_prouacensis,Bocoa,prouacensis,Fabaceae,-1.85196,-1.8375325,Paracou,TF,Generalist,2.31052645,30/11/2020,15,2,452,0.22810314,1.071579679,1.745987912,3.04567073,2.66,53.61,0.13,0.728043912,0.042305389,0.0331833,2.087913548,0.002904192,0.80966296,0.212935379,6.92180653,1.687557352,2.641982701,4.841769361,0,17.56986028,7.251621756,7.287924152,110.2041,253.2051282,0.758,"286,466.72","583,682.75",NA,NA,32.80254777,5.708247
243,146701,Conceveiba_guianensis,Conceveiba,guianensis,Euphorbiaceae,-1.83116,-1.8175575,Paracou,TF,Generalist,2.038037091,30/11/2020,15,2,445,0.167384008,0.544046967,1.96937151,2.680802484,1.71,42.79,0.106,0.834165834,0.065809191,0.045549118,2.128960415,0.006838162,6.427854431,0.043617632,6.619031112,4.11622291,5.692574093,0.762200699,0,7.907092907,76.99912587,9.772727273,123.6576,NA,0.816,"286,462.59","583,677.88",NA,NA,19.42675159,7.018794
217,226808,Tachigali_melinonii,Tachigali,melinonii,Fabaceae,-1.65228,-1.6457725,Paracou,TF,Generalist,2.477864139,07/12/2020,14,1,2936,0.661874157,2.076684586,5.761241754,8.499800497,3.55,53.27,0.129,0.758087067,0.108082538,0.269105767,1.7357485,0.121454,3.122886,0.228314286,6.603590357,3.274026518,11.70010714,1.695435,0,30.39,23.93336364,9.2775,134.5142,467.9487179,0.822,"285,741.81","583,378.63",NA,NA,20.06369427,6.936626
218,237384,Casearia_javitensis,Casearia,javitensis,Salicaceae,-1.83324,-1.819555,Paracou,TF,TF,0.747964979,07/12/2020,14,1,2954,0.221977276,0.759939596,2.129921312,3.111838183,1.59,52.54,0.099,0.429467865,0.063462345,0.052926377,2.202944084,0.038451323,7.536081877,0.135111618,2.78141823,2.867163273,7.423971186,0.759276086,0,6.615077384,89.35682839,9.038941588,91.6837,NA,0.806,"285,747.09","583,371.38",NA,NA,10.98726115,6.936626
