Code,Site,Genus,Species,Weight_mg_CNS,%N,%C,%S,Remark Sample,Weight_g_trace,P (g/kg),Fe (g/kg),Mn (g/kg),Mg (g/kg),Al (g/kg),Ca (g/kg),Na (g/kg),K (g/kg),Cr (mg/kg),Cu (mg/kg),Ni (mg/kg),Pb (mg/kg),Rb (mg/kg),Sr (mg/kg),Zn (mg/kg),Commentaires
11,Paracou,Hymenopus,heteromorphus,8.013,1.38,50.76,0.189,NA,0.2001,0.43149843828086,0.215397259703482,0.048780609695152397,2.92031550891221,0.208349007314525,2.78104902094407,1.69764217891054,2.2938204743782,7.75175593869732,6.239980009995,3.14560301667348,0,4.5552223888056,33.6350915451365,10.3643178410795,NA
12,Paracou,Jacaranda,copaia,8.195,2.07,53.18,0.228,Echantillon rebroyé,0.2005,0.658318391521197,0.0659401080631754,0.0354812967581047,4.88805552784705,0.0443373384720018,4.23659805032872,0.972060847880299,3.41941883752158,2.53275077306733,11.6764089775561,2.66538236227613,0,8.18453865336658,60.5854454772161,14.8224438902743,NA
13,Paracou,Dicorynia,guianensis,8.123,1.88,53.17,0.117,NA,0.2001,0.710109132933533,0.0797650757954356,0.0618690654672664,0.777886723305014,0.0336163736313661,1.43172368361274,0.137422288855572,6.80056710106485,4.80754471097784,10.128035982009,2.50735214211076,0,17.9860069965018,18.2677752033074,13.4427786106947,NA
14,Paracou,Dicorynia,guianensis,7.945,2.12,52.4,0.108,NA,0.2,0.7534641875,0.115279958333333,0.04627,0.857775666666667,0.0341281818181818,1.54343954545455,0.102941,6.68896738461539,9.69981515,10.2706,2.48801081818182,0,21.465,20.1419090909091,10.6545,NA
15,Paracou,Casearia,javitensis,8.354,1.4,51.51,0.079,Echantillon rebroyé,0.2003,0.548141974538193,0.0676784406723248,0.0294707938092861,1.33976601764021,0.030437525529887,4.77976989061862,0.0991422865701448,3.38339229617113,6.49508918289233,10.8418372441338,2.71031534516407,0,9.54068896655017,42.9250215585712,9.93959061407888,NA
16,Paracou,Hymenopus,heteromorphus,7.746,0.96,50.68,0.138,NA,0.2004,0.458247692115768,0.0519760063206919,0.0172055888223553,3.04119328010645,0.0284363091997823,4.91361232081292,0.132725548902196,6.77541655151236,2.79892230538922,8.65079840319361,0.99433215387407,0,20.7734530938124,52.7314461985121,6.72604790419162,NA
17,Paracou,Bocoa,prouacensis,8.032,1.7,55.87,0.12,Echantillon rebroyé,0.2005,0.347919389027431,0.105491230257689,0.104812967581047,1.37783108894431,0.0861627748809794,0.864777601450918,0.603482294264339,1.41592756570113,1.22279566084788,2.26992518703242,1.94648959419633,0,3.36209476309227,13.8547721605078,3.10174563591022,NA
19,Paracou,Hymenopus,heteromorphus,8.182,1.26,49.99,0.204,Echantillon rebroyé,0.2,0.4303141875,0.183954958333333,0.069,2.40227566666667,0.170353181818182,3.16843954545455,1.054991,2.83996738461538,7.14819848333333,7.3331,5.23269581818182,0,4.9695,33.9294090909091,8.0245,NA
20,Paracou,Bocoa,prouacensis,8.086,1.9,54.24,0.109,Echantillon rebroyé,0.2002,0.523940247252747,0.149930028305028,0.0446303696303696,1.13514052614053,0.168110071746435,1.06837117428027,1.28270829170829,4.70426312149389,2.53687577422577,4.18391608391608,2.37949132685496,0,23.7737262737263,13.0163926982109,6.19330669330669,NA
21,Paracou,Iryanthera,hostmannii,8.35,1.21,52.33,0.119,NA,0.1996,0.609683554609219,0.104012984301937,0.283066132264529,5.04737040748163,0.120419019857898,10.990420386227,0.0691793587174349,6.18634006474488,2.69061888777555,4.57725450901804,2.50421925669521,0,22.750501002004,110.257423938787,40.7309619238477,NA
22,Paracou,Carapa,surinamensis,7.847,1.13,49.62,0.307,Echantillon rebroyé,0.1998,0.512476664164164,0.186466424758091,0.0193143143143143,2.17645211878545,0.189117299117299,12.0955350805351,0.428419419419419,6.18014753214753,3.86099614614615,3.86196196196196,2.94827409227409,0,5.79079079079079,214.15106015106,10.8953953953954,NA
23,Paracou,Eperua,falcata,7.669,1.69,51.73,0.104,NA,0.2,0.7049641875,0.0859049583333334,0.0639,1.49827566666667,0.0612281818181818,3.48568954545455,0.152791,8.27896738461539,3.39686515,7.8181,2.72757581818182,0,22.6025,41.5644090909091,9.852,NA
24,Paracou,Hymenopus,heteromorphus,8.243,1.04,47.06,0.167,NA,0.2004,0.397169847804391,0.0707634314703926,0.0185479041916168,1.73879807052562,0.0691898022137543,7.40862230085284,0.292006986027944,4.83205327805927,2.20236791417166,7.20868263473054,1.68869343131918,0,7.03592814371257,73.9889312284522,7.2999001996008,NA
26,Paracou,Hymenopus,heteromorphus,8.239,0.98,50.47,0.134,NA,0.1998,0.404643831331331,0.11529525358692,0.0347647647647648,2.56033600266934,0.0831112931112931,2.30349303849304,1.30229329329329,3.19190929390929,5.84294142475809,11.0066066066066,20.8843301483302,0,5.93093093093093,27.3492583492584,15.1246246246246,NA
27,Paracou,Bocoa,prouacensis,7.863,1.79,54.88,0.144,Echantillon rebroyé,0.1999,0.415471923461731,0.295727822244456,0.0386493246623312,1.26490812072703,0.154255309472918,0.581730410659875,0.585783891945973,2.97820648785931,2.72099814907454,3.30475237618809,18.5412664514075,0,8.4192096048024,8.69125471826822,6.72286143071536,NA
28,Paracou,Eperua,falcata,8.123,1.84,52.9,0.129,NA,0.2004,0.717529129241517,0.196961036260812,0.121781437125749,2.13051463739188,0.172133913990201,4.66036880783887,0.730030938123753,4.29288162137264,7.64411026280772,5.87634730538922,2.00706668481219,0,10.4690618762475,48.7768553801488,8.84181636726547,NA
29,Paracou,Poraqueiba,guianensis,7.8,1.12,51.49,0.167,NA,0.1999,0.563746060530265,0.084347131899283,0.0166833416708354,7.03079106219777,0.116536450043203,3.19403656373641,0.346414207103552,3.58776126524801,2.19679854927464,6.46133066533267,7.60980071854109,0,12.2361180590295,37.8383282550366,7.54827413706853,NA
30,Paracou,Poraqueiba,guianensis,8.238,1.1,51.31,0.156,NA,0.2,0.6054641875,0.117604958333333,0.012995,5.89727566666667,0.0426431818181818,4.63318954545455,0.593991,5.81396738461538,3.52698765,8.3281,3.18609581818182,0,20.8,66.7869090909091,10.0545,NA
31,Paracou,Eschweilera,coriacea,8.285,1.49,48.54,0.325,Echantillon rebroyé,0.1999,0.55474155827914,0.244677296981824,0.188019009504752,2.1428470902117698,0.271438901268816,2.79683796443676,0.391086543271636,5.32162819871474,2.76283656828414,9.35777888944472,6.55047105370867,0,23.6693346673337,58.9663922870526,17.2381190595298,NA
32,Paracou,Tachigali,melinonii,8.227,2.96,52.08,0.105,NA,0.2004,0.674115955588822,0.0989819943446441,0.11175149700598799,1.79069427811045,0.0367397024133551,1.62369216113228,0.636717564870259,5.65765208045448,5.01947619760479,11.0110778443114,2.85866349119942,0,24.1966067864272,11.8706677553983,12.9935129740519,NA
33,Paracou,Gustavia,hexapetala,8.009,1.59,50.5,0.387,NA,0.2002,0.599364822677323,0.117986971361971,0.011983016983017,3.76001565101565,0.08269548633185,7.55588366179275,0.314626373626374,11.3576097748405,3.04819695304695,9.48111888111888,2.53193388429752,0,46.4210789210789,260.925983107801,15.0294705294705,NA
34,Paracou,Protium,opacum,8.026,1.14,43.82,0.177,NA,0.1999,0.610769572286143,0.254107011839253,0.022016008004002,1.53604368851092,0.247326845240802,6.87187548319614,0.788885442721361,5.27160318620849,9.82049206269802,5.26073036518259,2.95420291964164,0,13.0715357678839,66.2200191004593,7.45572786393197,NA
35,Paracou,Protium,opacum,8.497,1.46,50.98,0.205,NA,0.2001,0.617155609695153,0.262223846410128,0.0423188405797102,2.07973579876728,0.227739312162101,12.9269760574258,0.746617691154423,3.42750363279899,10.8775597034816,5.01059470264868,4.03889137249557,0,5.66216891554223,111.431193494162,7.98300849575212,NA
36,Paracou,Carapa,surinamensis,8.291,1.17,50.26,0.235,Echantillon rebroyé,0.2002,0.542421765734266,0.128426531801532,0.0123376623376623,2.46980586080586,0.117810371446735,7.35608346199255,0.447793206793207,6.48248489971567,5.94362152847153,11.3067932067932,2.96011070747434,0,8.46653346653347,112.874035055853,9.95204795204795,NA
37,Paracou,Pterocarpus,officinalis,7.824,2.74,51.01,0.135,NA,0.2,1.5374641875,0.0775549583333333,0.03377,2.70177566666667,0.0279531818181818,4.69643954545455,0.057141,15.1289673846154,3.77733015,10.5806,7.88279581818182,0,27.4725,66.5869090909091,20.1745,NA
38,Paracou,Pterocarpus,officinalis,8.389,2.54,52.29,0.154,NA,0.1995,1.05259567669173,0.338977401837928,0.0744862155388471,2.17220618212197,0.321532011847801,6.14881157439052,0.058787969924812,11.5929497590129,6.47209538847118,6.82015037593985,4.16244192298929,0,53.6842105263158,83.8966507177034,29.7488721804511,NA
39,Paracou,Pterocarpus,officinalis,7.882,2.69,51.21,0.148,NA,0.1999,1.36264551025513,0.142676296481574,0.055527763881941,2.32443788560947,0.112734549092728,6.16652280685797,0.0493656828414207,13.6107727710009,3.19257893946974,17.2067033516758,4.48659911774069,0,48.6793396698349,76.9253717767975,17.2131065532766,NA
